step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
141,TRANSFER,43135.87,C2071451391,989.0,0.0,C1570941915,0.0,43135.87,0
7,PAYMENT,7065.2,C1798967633,12884.0,5818.8,M210908320,0.0,0.0,0
241,PAYMENT,45679.73,C311380627,14100.2,0.0,M550137404,0.0,0.0,0
333,TRANSFER,937145.77,C582012668,95586.2,0.0,C488225617,14110901.35,15048047.12,0
136,PAYMENT,11827.1,C1829268907,487406.38,475579.28,M1195193673,0.0,0.0,0
142,PAYMENT,10341.07,C319924268,333984.0,323642.93,M390246600,0.0,0.0,0
138,PAYMENT,16280.69,C197998017,106300.0,90019.31,M2022151355,0.0,0.0,0
375,PAYMENT,2979.75,C1562986987,6013.0,3033.25,M1262619579,0.0,0.0,0
304,PAYMENT,27756.2,C2067839615,0.0,0.0,M764962469,0.0,0.0,0
41,TRANSFER,318429.93,C493228130,0.0,0.0,C248462565,495971.7,814401.62,0
37,PAYMENT,4559.89,C895014658,54224.0,49664.11,M1025796035,0.0,0.0,0
321,TRANSFER,321298.57,C111742684,148.0,0.0,C1579038825,325859.82,647158.39,0
233,TRANSFER,492311.46,C412020230,56224.0,0.0,C1010662092,31469.0,505109.84,0
328,PAYMENT,2901.7,C1660866600,0.0,0.0,M1439030155,0.0,0.0,0
595,PAYMENT,1788.19,C904797176,0.0,0.0,M1391051814,0.0,0.0,0
205,PAYMENT,11634.56,C1898825300,45299.0,33664.44,M396484701,0.0,0.0,0
47,PAYMENT,221.69,C1531380626,32510.0,32288.31,M1712894459,0.0,0.0,0
234,PAYMENT,1347.1,C1857374344,0.0,0.0,M1739394868,0.0,0.0,0
183,TRANSFER,1071609.45,C75025085,75582.35,0.0,C1218515517,1785064.74,2856674.18,0
307,PAYMENT,20553.14,C1667477919,0.0,0.0,M363894800,0.0,0.0,0
570,TRANSFER,433751.97,C2035744336,0.0,0.0,C954801289,1189911.89,1623663.85,0
347,PAYMENT,24282.23,C1546769113,191462.0,167179.77,M1581362595,0.0,0.0,0
208,PAYMENT,36.51,C865583515,0.0,0.0,M1529274618,0.0,0.0,0
14,PAYMENT,16267.94,C456926147,53015.0,36747.06,M1714807814,0.0,0.0,0
346,PAYMENT,5840.17,C1066843192,61690.0,55849.83,M1973635620,0.0,0.0,0
190,PAYMENT,11310.89,C127071138,31748.02,20437.12,M213250822,0.0,0.0,0
14,TRANSFER,594457.99,C1490981370,0.0,0.0,C2072615239,1084012.12,2306513.2,0
325,PAYMENT,9356.67,C2045017606,6331.0,0.0,M374824282,0.0,0.0,0
304,PAYMENT,20935.34,C560711905,0.0,0.0,M1255676806,0.0,0.0,0
357,TRANSFER,861764.84,C673132751,0.0,0.0,C356776314,35030899.21,35892664.05,0
9,PAYMENT,16075.6,C1693963584,17030.0,954.4,M586182936,0.0,0.0,0
236,PAYMENT,6480.08,C1831323270,80277.93,73797.85,M1800713217,0.0,0.0,0
10,PAYMENT,4639.93,C411353208,185018.0,180378.07,M1376481963,0.0,0.0,0
688,PAYMENT,39081.65,C2015286589,26399.0,0.0,M1666840306,0.0,0.0,0
335,PAYMENT,10249.91,C760165372,120459.0,110209.09,M1020476735,0.0,0.0,0
131,PAYMENT,33701.89,C1464189443,0.0,0.0,M2003554782,0.0,0.0,0
378,PAYMENT,1644.21,C1863630502,0.0,0.0,M99206763,0.0,0.0,0
241,PAYMENT,1480.55,C1037547009,22075.0,20594.45,M2000688066,0.0,0.0,0
273,TRANSFER,377830.92,C1205484721,0.0,0.0,C240251906,7636861.42,8014692.34,0
170,PAYMENT,9935.19,C1848473956,108673.41,98738.22,M279862824,0.0,0.0,0
41,PAYMENT,7399.54,C1407602422,0.0,0.0,M312979052,0.0,0.0,0
302,PAYMENT,32894.79,C1536099609,5673.0,0.0,M1834947799,0.0,0.0,0
203,TRANSFER,385816.89,C1570092914,0.0,0.0,C1367641196,4127084.67,4512901.56,0
42,PAYMENT,17322.46,C1021938148,0.0,0.0,M1298258486,0.0,0.0,0
20,PAYMENT,22329.34,C353616849,0.0,0.0,M934352684,0.0,0.0,0
327,PAYMENT,4870.32,C1649646138,0.0,0.0,M1526541980,0.0,0.0,0
249,PAYMENT,10080.61,C102590524,0.0,0.0,M2093674864,0.0,0.0,0
234,PAYMENT,5902.12,C1645841185,1538.0,0.0,M1659089410,0.0,0.0,0
354,PAYMENT,8093.68,C656725804,415829.86,407736.17,M1799152382,0.0,0.0,0
140,PAYMENT,5964.68,C570836182,0.0,0.0,M1384737944,0.0,0.0,0
257,TRANSFER,849855.68,C815541707,0.0,0.0,C1444960472,4526191.6,5376047.28,0
202,PAYMENT,13925.11,C49250138,0.0,0.0,M481879687,0.0,0.0,0
252,PAYMENT,2085.33,C782536272,0.0,0.0,M1954963562,0.0,0.0,0
164,PAYMENT,21317.13,C244813045,31343.0,10025.87,M1290559382,0.0,0.0,0
141,PAYMENT,13371.81,C1553789839,184841.0,171469.19,M753291678,0.0,0.0,0
231,PAYMENT,29934.05,C1997911363,274362.0,244427.95,M1072939317,0.0,0.0,0
180,PAYMENT,1579.86,C1186683502,16362.35,14782.49,M1574295760,0.0,0.0,0
274,TRANSFER,181283.74,C1144424785,0.0,0.0,C719424085,822661.23,1003944.97,0
156,TRANSFER,1399883.54,C282778639,0.0,0.0,C751041776,1760764.98,3271335.23,0
255,TRANSFER,1104920.43,C744479235,63842.0,0.0,C1739123559,0.0,1104920.43,0
406,TRANSFER,30769.53,C1000639879,0.0,0.0,C1039260789,7044741.44,7075510.96,0
325,PAYMENT,1252.27,C768884812,0.0,0.0,M1816983203,0.0,0.0,0
36,TRANSFER,811085.57,C414314378,0.0,0.0,C1622134485,3709301.11,4399411.37,0
139,PAYMENT,4254.6,C1307708260,20526.0,16271.4,M1796686070,0.0,0.0,0
34,PAYMENT,7418.83,C374266863,19895.0,12476.17,M611073903,0.0,0.0,0
353,PAYMENT,17696.15,C1765236047,688724.73,671028.59,M1327677214,0.0,0.0,0
229,PAYMENT,22982.93,C476733787,92333.37,69350.44,M2031001731,0.0,0.0,0
161,PAYMENT,16115.23,C491748198,0.0,0.0,M1336316946,0.0,0.0,0
350,PAYMENT,8244.77,C1268757705,28419.0,20174.23,M1557377240,0.0,0.0,0
395,TRANSFER,430790.7,C1206449914,31250.0,0.0,C113142282,0.0,430790.7,0
326,PAYMENT,13342.44,C1755560549,7088.0,0.0,M1096944943,0.0,0.0,0
12,PAYMENT,4349.71,C1250230772,50722.0,46372.29,M432340995,0.0,0.0,0
376,PAYMENT,30818.05,C689785051,252105.26,221287.21,M1734131908,0.0,0.0,0
306,PAYMENT,5087.5,C1580219829,0.0,0.0,M1366409700,0.0,0.0,0
157,PAYMENT,41767.84,C1292845957,0.0,0.0,M574308251,0.0,0.0,0
371,TRANSFER,1093579.56,C1809527715,21314.0,0.0,C12560621,47140.83,1140720.39,0
181,TRANSFER,1445088.13,C559140663,99638.0,0.0,C1778535558,384700.94,1829789.07,0
327,TRANSFER,351162.33,C1700421465,0.0,0.0,C2009726009,1076445.68,1427608.0,0
305,PAYMENT,63803.27,C891549917,0.0,0.0,M1559576968,0.0,0.0,0
408,PAYMENT,1141.26,C1332514740,0.0,0.0,M722578016,0.0,0.0,0
42,PAYMENT,9639.35,C352047610,0.0,0.0,M1278304748,0.0,0.0,0
394,PAYMENT,34923.81,C84875816,9104.0,0.0,M1546044644,0.0,0.0,0
277,PAYMENT,1075.03,C606162853,505437.0,504361.97,M1781139788,0.0,0.0,0
379,PAYMENT,478.39,C1154134361,0.0,0.0,M1333358154,0.0,0.0,0
321,PAYMENT,6742.05,C2048733126,341298.0,334555.95,M733022988,0.0,0.0,0
38,PAYMENT,8731.86,C1132531234,20986.0,12254.14,M1258886903,0.0,0.0,0
261,PAYMENT,4719.92,C1345261034,0.0,0.0,M1179351420,0.0,0.0,0
161,TRANSFER,694514.79,C1898819498,7509.0,0.0,C699775868,527469.97,1221984.76,0
259,PAYMENT,2354.51,C768301157,0.0,0.0,M810080868,0.0,0.0,0
300,PAYMENT,10939.57,C1697050001,68880.57,57941.01,M60246094,0.0,0.0,0
383,PAYMENT,18468.61,C2023166876,55194.0,36725.39,M170166676,0.0,0.0,0
43,PAYMENT,17398.99,C1236501300,48543.0,31144.01,M1438025484,0.0,0.0,0
228,PAYMENT,3707.19,C446905324,72088.37,68381.18,M1660395806,0.0,0.0,0
251,PAYMENT,46167.83,C1526529714,48220.0,2052.17,M283278669,0.0,0.0,0
37,TRANSFER,1099741.83,C740759626,49775.0,0.0,C669645101,45361.34,1407221.44,0
188,PAYMENT,1658.15,C532799669,23560.0,21901.85,M499525887,0.0,0.0,0
34,PAYMENT,3604.01,C1923780068,0.0,0.0,M1110095906,0.0,0.0,0
258,PAYMENT,3188.14,C1198292111,20654.0,17465.86,M766270615,0.0,0.0,0
15,PAYMENT,20827.8,C1392232591,1253.0,0.0,M1088917838,0.0,0.0,0
370,PAYMENT,8681.15,C95861767,144862.57,136181.42,M742463118,0.0,0.0,0
298,PAYMENT,62036.45,C297065766,0.0,0.0,M2081412775,0.0,0.0,0
235,PAYMENT,6133.62,C1022615417,81586.56,75452.95,M1260325523,0.0,0.0,0
395,PAYMENT,21468.17,C1394612846,599877.79,578409.61,M1637136435,0.0,0.0,0
397,PAYMENT,20452.98,C513376975,0.0,0.0,M840856675,0.0,0.0,0
592,PAYMENT,11355.48,C843822341,384664.58,373309.11,M1034987832,0.0,0.0,0
217,PAYMENT,1770.13,C1816863557,243235.0,241464.87,M592160135,0.0,0.0,0
15,TRANSFER,1342244.87,C1574044855,0.0,0.0,C2011996123,14317573.03,15419286.15,0
261,TRANSFER,382460.4,C744186639,0.0,0.0,C322746776,638151.8,1020612.2,0
455,PAYMENT,26306.26,C1471748461,118684.0,92377.74,M649024725,0.0,0.0,0
47,PAYMENT,15593.49,C1260459321,0.0,0.0,M127184549,0.0,0.0,0
242,PAYMENT,2470.53,C1531206330,9051.0,6580.47,M1725987154,0.0,0.0,0
250,PAYMENT,11884.75,C351296229,357818.32,345933.57,M6085870,0.0,0.0,0
162,TRANSFER,1444449.42,C1547068744,0.0,0.0,C1669750759,3305173.53,4845846.11,0
349,PAYMENT,18293.81,C791651053,0.0,0.0,M52338222,0.0,0.0,0
163,PAYMENT,1146.0,C1246318751,0.0,0.0,M2040217229,0.0,0.0,0
522,PAYMENT,10924.96,C1670804285,0.0,0.0,M300415709,0.0,0.0,0
14,PAYMENT,18349.78,C395490635,0.0,0.0,M1140746624,0.0,0.0,0
155,PAYMENT,6276.17,C281011488,1005770.0,999493.83,M1693006693,0.0,0.0,0
300,TRANSFER,1528139.61,C211428352,67765.0,0.0,C295052555,0.0,1528139.61,0
17,PAYMENT,184.19,C114580759,15409.12,15224.94,M2010083393,0.0,0.0,0
119,PAYMENT,23996.21,C1205623135,0.0,0.0,M1794128584,0.0,0.0,0
378,PAYMENT,9770.58,C1339663770,247966.71,238196.13,M484497006,0.0,0.0,0
178,TRANSFER,7100.67,C1890747119,84640.0,77539.33,C535889684,4215609.81,4222710.47,0
13,PAYMENT,1189.91,C510541114,9903.0,8713.09,M1348238889,0.0,0.0,0
260,PAYMENT,549.15,C1899217060,0.0,0.0,M1034362627,0.0,0.0,0
352,TRANSFER,319234.52,C1230176119,0.0,0.0,C1030205052,453176.55,772411.07,0
231,PAYMENT,7537.82,C1885575878,0.0,0.0,M2100273519,0.0,0.0,0
310,TRANSFER,3583631.87,C212138475,0.0,0.0,C527326326,3865327.78,7448959.64,0
192,PAYMENT,1048.22,C1387471796,105774.0,104725.78,M862347160,0.0,0.0,0
33,TRANSFER,188023.4,C1344801477,0.0,0.0,C1776458912,273454.1,461477.5,0
211,PAYMENT,5261.7,C1165814938,0.0,0.0,M2029255498,0.0,0.0,0
334,PAYMENT,6768.54,C1760968900,146359.0,139590.46,M81208722,0.0,0.0,0
214,PAYMENT,1505.0,C810734083,0.0,0.0,M1400614393,0.0,0.0,0
155,PAYMENT,34166.82,C2130152251,48495.0,14328.18,M655309873,0.0,0.0,0
216,PAYMENT,5771.92,C1897739962,5989.0,217.08,M1562995528,0.0,0.0,0
183,PAYMENT,42450.44,C274819973,66358.32,23907.88,M690113448,0.0,0.0,0
285,PAYMENT,7267.49,C2028838413,11221.0,3953.51,M2028230166,0.0,0.0,0
249,PAYMENT,6732.11,C2109666566,4541.0,0.0,M1625858313,0.0,0.0,0
278,PAYMENT,2524.02,C477974926,0.0,0.0,M1779614546,0.0,0.0,0
601,TRANSFER,181132.48,C22040425,0.0,0.0,C1344332921,1532371.38,1713503.86,0
161,PAYMENT,15810.93,C1561502835,35761.0,19950.07,M836675651,0.0,0.0,0
227,PAYMENT,6237.83,C1730396528,37225.0,30987.17,M89073808,0.0,0.0,0
155,PAYMENT,26836.39,C398965414,264309.0,237472.61,M1037186204,0.0,0.0,0
153,PAYMENT,14917.09,C1683558104,22000.0,7082.91,M1230109617,0.0,0.0,0
13,TRANSFER,386395.87,C1436259240,241.0,0.0,C1753655031,21285.0,0.0,0
346,PAYMENT,36509.58,C463593902,155139.25,118629.67,M593438403,0.0,0.0,0
164,PAYMENT,546.52,C721296431,0.0,0.0,M575218512,0.0,0.0,0
137,PAYMENT,10859.75,C1929170763,178780.58,167920.82,M1016747253,0.0,0.0,0
17,PAYMENT,2368.61,C2005177920,333085.73,330717.12,M280821439,0.0,0.0,0
20,PAYMENT,25056.34,C768907393,1064.0,0.0,M445046807,0.0,0.0,0
256,TRANSFER,891452.8,C592798859,11580.0,0.0,C2067873805,416192.7,1307645.5,0
18,PAYMENT,11720.47,C1923245094,0.0,0.0,M2056055131,0.0,0.0,0
376,TRANSFER,449032.97,C1012053866,449032.97,0.0,C1148781766,0.0,0.0,1
211,TRANSFER,307627.78,C461469127,0.0,0.0,C1784347018,2127746.87,2435374.65,0
140,PAYMENT,2268.2,C672406867,48173.0,45904.8,M329740298,0.0,0.0,0
13,PAYMENT,27092.77,C126715997,4043.0,0.0,M1433527823,0.0,0.0,0
163,PAYMENT,2578.41,C1070192516,28136.32,25557.91,M1787695646,0.0,0.0,0
540,PAYMENT,17466.34,C1575993464,22244.0,4777.66,M1846839759,0.0,0.0,0
215,PAYMENT,24249.99,C1169369035,0.0,0.0,M275310666,0.0,0.0,0
379,PAYMENT,34517.18,C779253538,0.0,0.0,M2083941896,0.0,0.0,0
18,PAYMENT,27662.78,C2035882069,196112.56,168449.78,M1745709191,0.0,0.0,0
163,TRANSFER,94368.36,C476102067,34502.93,0.0,C333470839,1324299.98,1418668.34,0
280,PAYMENT,3418.04,C381147945,650.0,0.0,M514414831,0.0,0.0,0
357,PAYMENT,31065.93,C601643879,22233.95,0.0,M442634944,0.0,0.0,0
251,PAYMENT,8495.61,C1215501538,28570.28,20074.67,M240538369,0.0,0.0,0
144,TRANSFER,564713.57,C113191713,0.0,0.0,C1938442509,1000488.48,1565202.05,0
9,PAYMENT,12214.44,C1868677344,87089.19,74874.75,M1720980446,0.0,0.0,0
282,PAYMENT,17857.32,C1630175457,0.0,0.0,M746648988,0.0,0.0,0
336,PAYMENT,2891.55,C884544440,422.0,0.0,M1105130289,0.0,0.0,0
307,PAYMENT,19129.05,C1795979272,0.0,0.0,M1572804166,0.0,0.0,0
136,PAYMENT,17437.78,C1039049946,407.0,0.0,M566335853,0.0,0.0,0
332,PAYMENT,3508.72,C1264255684,27786.0,24277.28,M2087048285,0.0,0.0,0
256,TRANSFER,153037.96,C131318505,0.0,0.0,C1116252053,1358129.37,1511167.32,0
189,PAYMENT,22.49,C1086840741,973.0,950.51,M644232668,0.0,0.0,0
136,PAYMENT,10372.06,C710726074,39713.0,29340.94,M58549325,0.0,0.0,0
129,PAYMENT,8363.19,C850589963,0.0,0.0,M1483353726,0.0,0.0,0
227,TRANSFER,518512.37,C2140467086,0.0,0.0,C418699784,1836051.64,2354564.01,0
324,PAYMENT,13037.41,C1679178375,31096.0,18058.59,M1859648572,0.0,0.0,0
143,PAYMENT,1181.98,C1700624642,41293.0,40111.02,M1808546371,0.0,0.0,0
262,PAYMENT,5606.08,C1228668667,51217.64,45611.57,M1363416942,0.0,0.0,0
375,PAYMENT,25577.73,C1916266021,0.0,0.0,M1959360103,0.0,0.0,0
254,TRANSFER,159225.76,C1178144946,375.0,0.0,C974873734,0.0,159225.76,0
17,PAYMENT,4517.36,C377251613,0.0,0.0,M2032548899,0.0,0.0,0
17,TRANSFER,259217.09,C1089626405,1737.0,0.0,C1358790036,224658.51,266294.12,0
235,TRANSFER,689919.9,C2083760290,10478.0,0.0,C379197729,983908.16,1673828.06,0
540,PAYMENT,734.61,C1620029062,156357.0,155622.39,M478919548,0.0,0.0,0
210,PAYMENT,17554.23,C30127649,20892.0,3337.77,M1771835155,0.0,0.0,0
332,PAYMENT,12146.82,C1499081845,0.0,0.0,M987980298,0.0,0.0,0
186,TRANSFER,672851.21,C1039290131,268.0,0.0,C1602680965,31386.41,704237.62,0
230,PAYMENT,3779.17,C1583382712,4021.0,241.83,M242716368,0.0,0.0,0
43,TRANSFER,228769.96,C1146630162,8117.0,0.0,C1590836879,143345.98,372115.94,0
306,PAYMENT,23249.33,C215148484,0.0,0.0,M298763606,0.0,0.0,0
186,PAYMENT,7110.15,C570254713,0.0,0.0,M930750742,0.0,0.0,0
276,PAYMENT,7043.06,C1607855475,51276.0,44232.94,M1370825496,0.0,0.0,0
400,PAYMENT,21187.04,C286888929,0.0,0.0,M815266464,0.0,0.0,0
138,PAYMENT,12187.27,C757682595,808.0,0.0,M1273501553,0.0,0.0,0
162,PAYMENT,734.35,C669261497,0.0,0.0,M1781094772,0.0,0.0,0
300,PAYMENT,3037.17,C618461763,124.0,0.0,M1485398326,0.0,0.0,0
177,PAYMENT,15738.08,C215100399,82539.0,66800.92,M738248797,0.0,0.0,0
379,PAYMENT,9677.58,C612457588,0.0,0.0,M981735292,0.0,0.0,0
7,PAYMENT,1635.44,C453535771,18570.0,16934.56,M911901382,0.0,0.0,0
94,PAYMENT,2363.62,C238755692,5271.0,2907.38,M172666693,0.0,0.0,0
301,PAYMENT,30013.78,C2087419163,10120.0,0.0,M1216872329,0.0,0.0,0
332,PAYMENT,2078.75,C1505948269,60117.0,58038.25,M54665950,0.0,0.0,0
490,PAYMENT,3138.61,C1999479894,288801.34,285662.73,M940005848,0.0,0.0,0
328,TRANSFER,2055962.03,C360171499,5300.0,0.0,C276560353,431570.63,2487532.66,0
349,PAYMENT,60980.19,C690993296,308437.0,247456.81,M1368768909,0.0,0.0,0
232,TRANSFER,1535268.4,C2039812927,0.0,0.0,C589120906,2251088.08,3786356.48,0
159,PAYMENT,1510.07,C199177590,234396.12,232886.05,M1335247713,0.0,0.0,0
23,PAYMENT,18869.76,C1727628616,53668.0,34798.24,M46144148,0.0,0.0,0
96,PAYMENT,2886.44,C1244303219,11000.0,8113.56,M1159514529,0.0,0.0,0
228,PAYMENT,10310.33,C1903310488,273734.79,263424.46,M486392238,0.0,0.0,0
184,PAYMENT,15232.33,C873127177,165917.14,150684.81,M1653255199,0.0,0.0,0
226,PAYMENT,5496.31,C1504141634,0.0,0.0,M2045783187,0.0,0.0,0
206,PAYMENT,12911.01,C1692471522,0.0,0.0,M411081505,0.0,0.0,0
11,PAYMENT,14111.7,C1108988442,201171.43,187059.73,M323374000,0.0,0.0,0
164,PAYMENT,1293.32,C1067370516,102.0,0.0,M480458140,0.0,0.0,0
283,TRANSFER,358854.64,C476890839,60745.0,0.0,C1932366796,20197.06,379051.7,0
46,PAYMENT,5978.35,C496551624,287375.0,281396.65,M25302047,0.0,0.0,0
19,PAYMENT,10055.55,C1311268956,0.0,0.0,M320414045,0.0,0.0,0
405,TRANSFER,46521.41,C1191956831,0.0,0.0,C1560841142,143970.19,190491.6,0
400,TRANSFER,436876.02,C1658993214,1105.0,0.0,C478373165,2129759.59,2566635.62,0
281,PAYMENT,15383.83,C1275834163,0.0,0.0,M325122245,0.0,0.0,0
40,PAYMENT,4904.71,C785534646,41883.0,36978.29,M1056272333,0.0,0.0,0
178,PAYMENT,10694.12,C987718238,0.0,0.0,M1970065895,0.0,0.0,0
158,PAYMENT,10450.65,C243514303,7196.0,0.0,M1302222028,0.0,0.0,0
186,TRANSFER,702185.94,C1444482584,89974.0,0.0,C481997134,948954.02,1651139.97,0
548,PAYMENT,8286.05,C1337845321,263.0,0.0,M1521131566,0.0,0.0,0
372,PAYMENT,37520.38,C1300906392,0.0,0.0,M482481034,0.0,0.0,0
253,PAYMENT,52961.5,C464111785,61843.0,8881.5,M1156181674,0.0,0.0,0
594,PAYMENT,1409.51,C471366329,0.0,0.0,M1970692405,0.0,0.0,0
614,PAYMENT,17728.04,C454365544,6641.03,0.0,M1087338947,0.0,0.0,0
204,TRANSFER,1101537.92,C55567745,0.0,0.0,C279062651,4274414.05,5375951.98,0
13,PAYMENT,21572.18,C1095872390,136166.0,114593.82,M124555500,0.0,0.0,0
24,TRANSFER,154936.67,C731039927,0.0,0.0,C1648179076,834309.53,989246.2,0
186,TRANSFER,834903.87,C1209475599,0.0,0.0,C1173242070,948247.57,1783151.44,0
135,TRANSFER,730426.28,C1241335605,0.0,0.0,C815905200,8638927.53,9369353.8,0
307,PAYMENT,3847.86,C1385618614,21251.0,17403.14,M1741334242,0.0,0.0,0
213,PAYMENT,13638.16,C913011743,128757.0,115118.84,M1690241627,0.0,0.0,0
263,PAYMENT,3925.08,C935628419,31478.0,27552.92,M1776702919,0.0,0.0,0
22,PAYMENT,25414.15,C323262829,1944.32,0.0,M2013703872,0.0,0.0,0
253,PAYMENT,6166.68,C180376200,147.0,0.0,M478440939,0.0,0.0,0
298,PAYMENT,2167.54,C676193927,0.0,0.0,M1589556219,0.0,0.0,0
250,PAYMENT,10362.46,C1232373181,0.0,0.0,M306148557,0.0,0.0,0
305,PAYMENT,19151.46,C654787969,0.0,0.0,M713686601,0.0,0.0,0
212,PAYMENT,2723.68,C841235396,646.0,0.0,M1498823792,0.0,0.0,0
371,PAYMENT,39609.13,C786621988,72103.0,32493.87,M1555808451,0.0,0.0,0
232,PAYMENT,22032.35,C405236285,54129.84,32097.49,M1745701024,0.0,0.0,0
330,PAYMENT,799.57,C2028089948,51354.0,50554.43,M600767469,0.0,0.0,0
33,PAYMENT,5819.93,C1982318512,155300.0,149480.07,M1655276053,0.0,0.0,0
136,PAYMENT,34136.64,C906061372,18556.75,0.0,M547335983,0.0,0.0,0
8,TRANSFER,1854669.73,C380507401,0.0,0.0,C1383831706,2114238.16,6098341.04,0
235,PAYMENT,1439.59,C1093098650,0.0,0.0,M936564864,0.0,0.0,0
335,PAYMENT,6858.36,C1948612065,20794.0,13935.64,M840196789,0.0,0.0,0
140,PAYMENT,9511.5,C494177989,69627.0,60115.5,M1548939569,0.0,0.0,0
285,TRANSFER,269.44,C1764224704,42139.0,41869.56,C1353270589,0.0,269.44,0
238,TRANSFER,987349.79,C1083469713,0.0,0.0,C780761331,987949.51,1975299.3,0
395,PAYMENT,22825.91,C786072412,50194.0,27368.09,M1160240865,0.0,0.0,0
522,PAYMENT,7633.09,C775452301,13320.0,5686.91,M1279461775,0.0,0.0,0
585,PAYMENT,11276.86,C1410410356,203102.0,191825.14,M1842507009,0.0,0.0,0
120,PAYMENT,18051.69,C853244118,212179.64,194127.95,M1464076845,0.0,0.0,0
178,TRANSFER,4664426.55,C1323630354,53080.0,0.0,C216622891,0.0,4664426.55,0
234,PAYMENT,38441.15,C1542946173,100448.0,62006.85,M234639082,0.0,0.0,0
178,PAYMENT,31605.63,C718067130,220523.63,188918.0,M796974294,0.0,0.0,0
20,PAYMENT,2322.12,C19899102,0.0,0.0,M817234118,0.0,0.0,0
274,PAYMENT,1479.36,C263606889,0.0,0.0,M1445221748,0.0,0.0,0
404,PAYMENT,3300.81,C2013724538,10186.0,6885.19,M1313749415,0.0,0.0,0
273,PAYMENT,2035.97,C1901191525,0.0,0.0,M2111251425,0.0,0.0,0
252,PAYMENT,13814.2,C1701700061,0.0,0.0,M226700619,0.0,0.0,0
162,PAYMENT,3728.2,C1590858598,19874.55,16146.36,M1431334250,0.0,0.0,0
405,PAYMENT,5722.07,C352650670,11851.55,6129.48,M1059498412,0.0,0.0,0
257,TRANSFER,267083.73,C859564993,120572.0,0.0,C1655452727,303894.54,570978.27,0
309,PAYMENT,37833.87,C1863304153,1247.0,0.0,M1918831286,0.0,0.0,0
355,PAYMENT,8064.82,C1208746758,0.0,0.0,M585827671,0.0,0.0,0
205,PAYMENT,8218.55,C619233894,0.0,0.0,M352831069,0.0,0.0,0
258,PAYMENT,1192.16,C1812274047,0.0,0.0,M667023519,0.0,0.0,0
302,PAYMENT,31735.19,C1719486866,40870.0,9134.81,M511686885,0.0,0.0,0
181,PAYMENT,6968.87,C708755401,0.0,0.0,M1370077691,0.0,0.0,0
369,PAYMENT,10452.24,C823885763,94133.0,83680.76,M2001523935,0.0,0.0,0
182,TRANSFER,1839810.1,C1323630614,6094.0,0.0,C1316895087,0.0,1839810.1,0
306,PAYMENT,13099.95,C372419208,0.0,0.0,M917560478,0.0,0.0,0
354,PAYMENT,2329.57,C1707953840,289168.06,286838.49,M276747845,0.0,0.0,0
522,PAYMENT,6906.08,C33867570,0.0,0.0,M272709085,0.0,0.0,0
138,PAYMENT,4934.64,C1033337181,78111.68,73177.04,M1939622227,0.0,0.0,0
348,TRANSFER,10000000.0,C2049766696,31973.0,0.0,C1775250291,4676595.06,16291490.12,0
278,PAYMENT,603.17,C230220434,32130.06,31526.89,M1901657175,0.0,0.0,0
285,PAYMENT,15555.27,C948151672,51853.0,36297.73,M530201190,0.0,0.0,0
286,PAYMENT,1825.69,C460235396,160.0,0.0,M9763041,0.0,0.0,0
379,PAYMENT,30821.85,C1840988791,0.0,0.0,M1629876854,0.0,0.0,0
234,PAYMENT,2361.1,C2084109143,0.0,0.0,M669293049,0.0,0.0,0
119,PAYMENT,5887.48,C1525337882,10668.0,4780.52,M309052673,0.0,0.0,0
15,PAYMENT,9897.93,C206163037,0.0,0.0,M17427931,0.0,0.0,0
349,PAYMENT,27578.23,C1723428528,0.0,0.0,M514981447,0.0,0.0,0
33,PAYMENT,12479.31,C1972285970,39817.0,27337.69,M676481735,0.0,0.0,0
234,PAYMENT,18070.76,C162570648,105498.0,87427.24,M2056463751,0.0,0.0,0
161,TRANSFER,343437.12,C123917773,15834.41,0.0,C1242054054,2895794.75,3239231.86,0
301,PAYMENT,8009.55,C1153669990,693229.81,685220.26,M2114813135,0.0,0.0,0
303,PAYMENT,893.7,C368853721,635701.95,634808.25,M1750348223,0.0,0.0,0
378,PAYMENT,23144.46,C2080355173,0.0,0.0,M1455199637,0.0,0.0,0
138,PAYMENT,13872.16,C1081040103,51893.29,38021.13,M1314472275,0.0,0.0,0
298,PAYMENT,13491.84,C1318612608,909535.0,896043.16,M1452484892,0.0,0.0,0
329,PAYMENT,8214.16,C214113393,5380.16,0.0,M814478330,0.0,0.0,0
326,PAYMENT,23952.6,C600537719,0.0,0.0,M589483937,0.0,0.0,0
307,TRANSFER,754941.25,C1401589255,554977.75,0.0,C1866350589,1104742.75,1859684.0,0
404,PAYMENT,15899.62,C611145654,0.0,0.0,M673968160,0.0,0.0,0
393,PAYMENT,5831.83,C2104939626,224096.9,218265.07,M723031817,0.0,0.0,0
718,PAYMENT,24123.39,C846752490,139.0,0.0,M1056532163,0.0,0.0,0
212,PAYMENT,94.48,C1789418251,0.0,0.0,M336508471,0.0,0.0,0
156,TRANSFER,1209953.49,C1155108056,0.0,0.0,C512989393,4200018.57,5409972.06,0
300,PAYMENT,41532.05,C164371089,242.0,0.0,M1773229370,0.0,0.0,0
36,PAYMENT,6157.52,C386093961,47274.0,41116.48,M435505309,0.0,0.0,0
