step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
42,CASH_OUT,506867.52,C341811151,506867.52,0.0,C1795348373,0.0,458682.99,1,0
208,CASH_OUT,3864609.52,C1819780658,3864609.52,0.0,C1742930465,0.0,3864609.52,1,0
74,TRANSFER,1311150.9,C1492220840,1311150.9,0.0,C839360691,0.0,0.0,1,0
329,CASH_OUT,121342.48,C1830222530,0.0,0.0,C179859245,1569339.4,1690681.88,0,0
140,CASH_OUT,9997.26,C1724194968,0.0,0.0,C643851230,1437896.36,1447893.63,0,0
13,CASH_OUT,2686564.04,C901331326,2686564.04,0.0,C1662761228,438199.37,3124763.41,1,0
255,CASH_OUT,120717.04,C704361472,0.0,0.0,C141926413,347136.31,544433.21,0,0
379,CASH_OUT,62187.61,C1987182481,35529.0,0.0,C344831991,0.0,62187.61,0,0
10,CASH_OUT,41931.05,C560581170,9032.72,0.0,C1079654765,218636.83,260567.88,0,0
153,TRANSFER,115535.52,C709433004,115535.52,0.0,C895867127,0.0,0.0,1,0
266,TRANSFER,3486005.08,C1582000733,3486005.08,0.0,C1395248561,0.0,0.0,1,0
158,CASH_OUT,262742.83,C974357989,0.0,0.0,C2099869849,464312.36,727055.2,0,0
632,TRANSFER,480404.03,C1962729026,480404.03,0.0,C1853051693,0.0,0.0,1,0
234,CASH_OUT,72804.99,C241657005,0.0,0.0,C1706692254,1177696.57,1250501.55,0,0
256,TRANSFER,40231.56,C727542577,40231.56,0.0,C2002670560,0.0,0.0,1,0
330,CASH_OUT,40388.58,C587736003,40388.58,0.0,C1028710576,6981191.23,7021579.81,1,0
646,TRANSFER,6468916.64,C192639055,6468916.64,0.0,C63453823,0.0,0.0,1,0
72,TRANSFER,8594065.09,C1801750044,8594065.09,0.0,C1420708952,0.0,0.0,1,0
492,TRANSFER,2985840.4,C1911667833,2985840.4,0.0,C423310949,0.0,0.0,1,0
282,TRANSFER,16296.46,C826788482,16296.46,0.0,C260162600,0.0,0.0,1,0
277,CASH_OUT,177730.66,C465453255,2054.0,0.0,C195605574,16878.37,194609.03,0,0
427,TRANSFER,3890627.92,C1289286413,3890627.92,0.0,C2143229891,0.0,0.0,1,0
416,CASH_OUT,10000000.0,C246726057,10000000.0,0.0,C1786144514,2423749.18,12423749.18,1,0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0
370,CASH_OUT,1653144.1,C395458530,1653144.1,0.0,C1340837967,28997.07,1682141.17,1,0
258,CASH_OUT,282611.07,C464784676,10168.0,0.0,C1495174392,80474.94,363086.01,0,0
281,CASH_OUT,2554662.97,C606408866,2554662.97,0.0,C1601170327,2399641.18,4954304.15,1,0
404,CASH_OUT,186375.38,C1299679751,186375.38,0.0,C936929482,427950.92,614326.3,1,0
197,CASH_OUT,486060.16,C558066114,486060.16,0.0,C1244940749,0.0,486060.16,1,0
186,CASH_OUT,345802.34,C338054971,345802.34,0.0,C119399934,0.0,345802.34,1,0
621,CASH_OUT,3582885.46,C2138261012,3582885.46,0.0,C1201359775,104200.92,3687086.37,1,0
250,CASH_OUT,110129.64,C730603078,10548.0,0.0,C418813045,0.0,110129.64,0,0
16,CASH_OUT,67961.12,C231346751,12572.0,0.0,C16485504,10313516.27,9988731.05,0,0
332,TRANSFER,516631.35,C972972640,0.0,0.0,C1035093585,1942121.13,2458752.48,0,0
326,CASH_OUT,179615.08,C432391247,99519.0,0.0,C1190155921,0.0,179615.08,0,0
668,CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,1,0
187,CASH_OUT,181221.1,C784877771,0.0,0.0,C779474788,675263.33,856484.42,0,0
420,CASH_OUT,341956.42,C865099324,341956.42,0.0,C1895897048,2191293.04,2533249.45,1,0
395,CASH_OUT,333350.53,C1132761291,0.0,0.0,C533806729,658860.52,992211.06,0,0
127,CASH_OUT,6910926.92,C1401275229,6910926.92,0.0,C50368712,2645322.19,9556249.11,1,0
409,TRANSFER,2284476.12,C85727598,2284476.12,0.0,C577003768,0.0,0.0,1,0
317,TRANSFER,322991.82,C570470570,322991.82,0.0,C1232811511,0.0,0.0,1,0
524,CASH_OUT,232315.43,C1937012052,232315.43,0.0,C1933153294,20819035.38,21051350.81,1,0
25,TRANSFER,249159.26,C862942009,249159.26,0.0,C1488413166,0.0,0.0,1,0
404,TRANSFER,316984.52,C464043279,28681.0,0.0,C857531734,0.0,316984.52,0,0
560,TRANSFER,91655.26,C1578360070,91655.26,0.0,C1156197482,0.0,0.0,1,0
179,CASH_OUT,318704.18,C1144629538,0.0,0.0,C1432018276,492386.93,811091.11,0,0
209,CASH_OUT,165546.03,C1460425124,0.0,0.0,C141627725,490583.42,656129.46,0,0
372,TRANSFER,2923356.25,C1312260902,2923356.25,0.0,C1724629227,0.0,0.0,1,0
394,CASH_OUT,245500.89,C1125932656,0.0,0.0,C531532617,1564839.44,1810340.34,0,0
256,CASH_OUT,299434.63,C123293536,34109.0,0.0,C1607750524,234163.36,533597.99,0,0
670,CASH_OUT,1938347.14,C106058139,1938347.14,0.0,C1218665261,294911.92,2233259.06,1,0
307,CASH_OUT,1678.38,C654619698,0.0,0.0,C621817065,3231664.56,3233342.94,0,0
372,CASH_OUT,24969.05,C2022708826,423701.44,398732.39,C1152265192,351317.51,376286.56,0,0
303,CASH_OUT,95196.8,C585898718,0.0,0.0,C112283037,1342378.92,1437575.73,0,0
16,CASH_OUT,118965.96,C549046507,161027.0,42061.04,C830615916,3344115.7,3463081.65,0,0
279,TRANSFER,10000000.0,C2062481561,30536624.41,20536624.41,C935919630,0.0,0.0,1,0
233,CASH_OUT,48156.69,C1285235130,48156.69,0.0,C160460815,132064.21,180220.9,1,0
305,CASH_OUT,301703.28,C554371646,20612.0,0.0,C1194725986,905741.18,1207444.46,0,0
285,CASH_OUT,276268.05,C1174961832,0.0,0.0,C1130179838,11021750.03,11298018.08,0,0
353,TRANSFER,890105.81,C785561600,105015.0,0.0,C1074114267,149744.21,1039850.02,0,0
102,CASH_OUT,46081.45,C156864267,46081.45,0.0,C1721637972,379334.45,425415.9,1,0
9,TRANSFER,1667586.88,C2110170498,51573.0,0.0,C530216580,87684.69,1520133.27,0,0
378,CASH_OUT,220046.48,C435169833,60624.0,0.0,C441923579,0.0,220046.48,0,0
53,TRANSFER,6215.44,C1484456052,6215.44,0.0,C1913346868,0.0,0.0,1,0
275,CASH_OUT,1436.38,C765019511,1436.38,0.0,C1267603990,0.0,1436.38,1,0
232,CASH_OUT,150088.69,C112843806,10642.0,0.0,C1788712200,386709.37,536798.05,0,0
680,TRANSFER,227668.22,C874397913,227668.22,0.0,C528730854,0.0,0.0,1,0
231,CASH_OUT,129291.45,C1354034182,21563.0,0.0,C209846260,0.0,129291.45,0,0
241,CASH_OUT,657417.64,C1843566745,657417.64,0.0,C742045843,0.0,657417.64,1,0
326,CASH_OUT,152054.87,C1441122617,0.0,0.0,C807132005,2382648.01,2534702.88,0,0
236,CASH_OUT,9217.27,C2099192821,109883.54,100666.27,C1545033483,3561497.89,3570715.16,0,0
402,CASH_OUT,233127.41,C1155896527,0.0,0.0,C1745789283,717924.87,951052.28,0,0
403,TRANSFER,492861.43,C675867234,20559.0,0.0,C73906770,0.0,492861.43,0,0
116,CASH_OUT,85408.24,C873337141,85408.24,0.0,C1236162256,299363.12,384771.36,1,0
202,TRANSFER,237398.76,C1387496072,103989.0,0.0,C482695842,0.0,237398.76,0,0
707,CASH_OUT,15371.72,C1267596180,15371.72,0.0,C784278518,616240.72,631612.44,1,0
34,CASH_OUT,20502.02,C1084365233,0.0,0.0,C341156724,1179665.56,1102732.79,0,0
187,TRANSFER,251169.66,C1602376593,0.0,0.0,C1398815179,1116843.78,1368013.44,0,0
35,CASH_OUT,396039.07,C1252385782,13788.0,0.0,C136637843,0.0,396039.07,0,0
141,TRANSFER,370382.39,C355611635,370382.39,0.0,C137763659,0.0,0.0,1,0
188,TRANSFER,212982.51,C175305890,0.0,0.0,C1958602201,747251.48,960233.99,0,0
277,CASH_OUT,2392482.86,C1970217984,2392482.86,0.0,C1229385284,2414558.13,4807040.99,1,0
478,CASH_OUT,51183.25,C1702286599,51183.25,0.0,C2107067819,0.0,51183.25,1,0
40,TRANSFER,306477.35,C819086799,40596.0,0.0,C1217490934,156491.0,462968.35,0,0
686,TRANSFER,92103.87,C51801022,20430.0,0.0,C640143794,106589.59,198693.46,0,0
46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0
645,CASH_OUT,326250.51,C1592906945,326250.51,0.0,C379003317,83999.86,410250.38,1,0
130,TRANSFER,1104223.76,C330011568,0.0,0.0,C1860153933,1266182.89,2370406.65,0,0
304,TRANSFER,1452122.24,C623516402,0.0,0.0,C469882180,5551833.43,7003955.67,0,0
3,TRANSFER,22877.0,C1247938090,22877.0,0.0,C1002031672,0.0,0.0,1,0
89,CASH_OUT,766631.82,C876716683,766631.82,0.0,C1473416514,0.0,766631.82,1,0
351,CASH_OUT,1552664.33,C1791470904,1552664.33,0.0,C388319905,3804336.89,5357001.22,1,0
600,CASH_OUT,1158070.88,C475917062,1158070.88,0.0,C607981921,0.0,1158070.88,1,0
497,TRANSFER,918087.96,C480126375,918087.96,0.0,C1995515228,0.0,0.0,1,0
606,CASH_OUT,6575903.12,C178762168,6575903.12,0.0,C1955341893,332252.21,6908155.33,1,0
485,CASH_OUT,53107.96,C1568950252,53107.96,0.0,C370224798,9062662.62,9115770.58,1,0
692,CASH_OUT,25122.79,C1313899345,100951.0,75828.21,C1030129083,0.0,25122.79,0,0
732,TRANSFER,311832.17,C65054182,311832.17,0.0,C833307608,0.0,0.0,1,0
213,TRANSFER,1115903.56,C1551151245,0.0,0.0,C1116203279,1757056.3,2872959.86,0,0
354,CASH_OUT,151539.42,C528843648,14115.0,0.0,C1355842641,0.0,151539.42,0,0
38,TRANSFER,2395.29,C1015615322,2395.29,0.0,C503986394,0.0,0.0,1,0
139,CASH_OUT,184563.07,C1163135129,0.0,0.0,C1706334861,460026.29,644589.36,0,0
203,CASH_OUT,67869.55,C1321401646,9533.0,0.0,C1814528643,226891.72,294761.27,0,0
470,TRANSFER,864994.24,C504859386,864994.24,0.0,C1412133328,0.0,0.0,1,0
162,CASH_OUT,151.0,C790340353,151.0,0.0,C517676411,386163.34,386314.34,1,0
158,CASH_OUT,171005.11,C697760784,50631.0,0.0,C2055298455,461168.98,632174.09,0,0
135,CASH_OUT,116788.1,C501943218,0.0,0.0,C207697019,3880663.85,3997451.95,0,0
325,CASH_OUT,222938.55,C426849164,23135.0,0.0,C2078317299,3061545.17,3284483.72,0,0
240,CASH_OUT,723782.37,C1529205180,723782.37,0.0,C1010068445,0.0,723782.37,1,0
274,CASH_OUT,99465.4,C1934007141,31333.0,0.0,C1732073383,1301219.18,1300329.02,0,0
36,CASH_OUT,152629.99,C359546252,0.0,0.0,C1745789283,232987.94,385617.93,0,0
477,TRANSFER,6646879.72,C2023738276,6646879.72,0.0,C1104022737,0.0,0.0,1,0
631,TRANSFER,10000000.0,C2018514833,13120690.98,3120690.98,C784234900,0.0,0.0,1,0
253,TRANSFER,460277.48,C510834803,0.0,0.0,C1767066905,971767.13,1432044.62,0,0
378,CASH_OUT,33567.88,C619927434,0.0,0.0,C955589569,2426588.73,2716642.4,0,0
19,TRANSFER,738246.27,C710426092,532695.07,0.0,C994271101,3453126.71,4459847.92,0,0
549,TRANSFER,794779.67,C1683404191,0.0,0.0,C303809974,3578181.68,4372961.35,0,0
360,TRANSFER,261742.96,C913474262,261742.96,0.0,C627102981,0.0,0.0,1,0
9,TRANSFER,1445833.65,C589139970,2995.0,0.0,C1798767684,0.0,2357449.26,0,0
45,CASH_OUT,7335355.57,C1223916377,7335355.57,0.0,C542934513,702100.11,8037455.68,1,0
208,CASH_OUT,284491.46,C765907361,125653.0,0.0,C1835141144,74255.35,358746.81,0,0
50,CASH_OUT,112668.54,C1673728989,112668.54,0.0,C487582896,0.0,112668.54,1,0
354,CASH_OUT,30416.58,C1985362110,885.0,0.0,C1927608654,1569666.07,1600082.65,0,0
397,CASH_OUT,164977.42,C444206524,30740.0,0.0,C620348132,361126.32,526103.74,0,0
43,CASH_OUT,159452.94,C585676009,0.0,0.0,C1526670890,1287866.15,1447319.1,0,0
691,CASH_OUT,58700.88,C1028987016,0.0,0.0,C1363232831,738981.93,797682.81,0,0
492,CASH_OUT,221375.54,C701615533,0.0,0.0,C1975745777,300350.84,521726.38,0,0
353,CASH_OUT,212602.41,C1180574042,0.0,0.0,C356871751,296312.7,508915.1,0,0
404,CASH_OUT,230166.89,C1515613461,0.0,0.0,C1384245820,1595211.01,1825377.9,0,0
583,CASH_OUT,759701.03,C1817565028,759701.03,0.0,C1623972064,1076095.67,1835796.71,1,0
164,TRANSFER,4417355.12,C653454292,0.0,0.0,C1228773237,6494323.24,10911678.35,0,0
209,TRANSFER,329109.11,C884773696,0.0,0.0,C662059840,618049.36,947158.47,0,0
170,TRANSFER,147649.37,C220889804,147649.37,0.0,C1303263986,0.0,0.0,1,0
542,CASH_OUT,96015.09,C1652208638,49861.0,0.0,C1828318092,0.0,96015.09,0,0
735,TRANSFER,243459.96,C97010398,243459.96,0.0,C1660559503,0.0,0.0,1,0
351,CASH_OUT,8868.96,C1124488821,19633.0,10764.04,C760847215,0.0,8868.96,0,0
169,TRANSFER,286306.33,C822440427,286306.33,0.0,C58091991,0.0,0.0,1,0
22,CASH_OUT,67783.67,C1807529991,9917.0,0.0,C146680149,241855.71,309639.37,0,0
139,TRANSFER,416529.17,C2022832965,834613.53,418084.37,C574653618,885998.46,1302527.63,0,0
94,CASH_OUT,363378.75,C1736832400,363378.75,0.0,C2124923090,3609871.44,3973250.18,1,0
131,CASH_OUT,210529.99,C1990675571,49816.0,0.0,C1148723918,884836.46,1095366.45,0,0
288,TRANSFER,651048.75,C1209799681,0.0,0.0,C1610489279,1633734.4,2284783.15,0,0
111,CASH_OUT,1129884.18,C1714764214,1129884.18,0.0,C2126609733,510421.5,1640305.68,1,0
391,CASH_OUT,235763.38,C848033794,235763.38,0.0,C555566850,11417.85,247181.23,1,0
161,CASH_OUT,142860.77,C1866211396,0.0,0.0,C382340553,2475305.27,2618166.04,0,0
42,CASH_OUT,101946.42,C893687398,0.0,0.0,C584353295,140052.2,241998.62,0,0
350,CASH_OUT,44549.13,C467615465,0.0,0.0,C1129390559,108536.28,153085.42,0,0
664,TRANSFER,331729.06,C1287144716,331729.06,0.0,C1962276701,0.0,0.0,1,0
551,CASH_OUT,1669143.57,C101677237,1669143.57,0.0,C1078128267,2026536.5,3695680.08,1,0
255,TRANSFER,590958.07,C1658530597,4839.42,0.0,C994271101,5738693.6,6329651.67,0,0
231,CASH_OUT,1638865.05,C325595838,1638865.05,0.0,C742357003,0.0,1638865.05,1,0
595,CASH_OUT,335094.53,C133235498,335094.53,0.0,C975263460,2507566.66,2842661.18,1,0
192,CASH_OUT,306213.63,C1331582731,306213.63,0.0,C2141057389,1489690.35,1795903.98,1,0
320,TRANSFER,148305.3,C792987085,148305.3,0.0,C1731551447,0.0,0.0,1,0
581,TRANSFER,155002.83,C1691713014,155002.83,0.0,C71357990,0.0,0.0,1,0
401,CASH_OUT,347872.85,C612786241,0.0,0.0,C1249617174,2292520.21,2640393.06,0,0
726,TRANSFER,9065.44,C1416286172,9065.44,0.0,C1369860809,0.0,0.0,1,0
11,TRANSFER,382208.35,C1476226945,100181.0,0.0,C1562565970,0.0,382208.35,0,0
337,CASH_OUT,505580.22,C189821209,505580.22,0.0,C1628363112,18262.25,523842.47,1,0
453,TRANSFER,553328.24,C1285139783,553328.24,0.0,C2050267427,0.0,0.0,1,0
684,CASH_OUT,139016.81,C300847717,84582.0,0.0,C49127966,1153831.79,1292848.6,0,0
411,TRANSFER,10000000.0,C179802055,12068313.94,2068313.94,C845099418,0.0,0.0,1,0
140,CASH_OUT,30394.57,C929970956,0.0,0.0,C1568983676,1120050.89,1150445.46,0,0
22,TRANSFER,346704.55,C1332180070,346704.55,0.0,C2027621451,0.0,0.0,1,0
238,TRANSFER,356500.43,C2115786395,0.0,0.0,C1201354863,395073.06,751573.49,0,0
37,CASH_OUT,148063.24,C490800379,0.0,0.0,C670896881,1126237.25,1613668.19,0,0
691,CASH_OUT,32935.25,C2017409191,32935.25,0.0,C1772041191,0.0,32935.25,1,0
201,CASH_OUT,49722.1,C1050132033,0.0,0.0,C2112131785,344662.32,394384.42,0,0
163,CASH_OUT,134194.59,C663221524,134194.59,0.0,C1335637774,1656961.35,1791155.94,1,0
372,CASH_OUT,349908.54,C1036805498,46215.0,0.0,C706208936,0.0,349908.54,0,0
237,CASH_OUT,302488.0,C1642341919,0.0,0.0,C728721568,331491.19,633979.18,0,0
225,TRANSFER,84703.87,C1821651825,84703.87,0.0,C587388242,0.0,0.0,1,0
369,CASH_OUT,328960.82,C1784446247,0.0,0.0,C355213456,1654845.83,1983806.65,0,0
160,TRANSFER,7670038.08,C1744142327,7670038.08,0.0,C197131659,0.0,0.0,1,0
214,CASH_OUT,106434.23,C1639510217,106434.23,0.0,C1867808615,0.0,163775.04,1,0
327,TRANSFER,4631094.38,C391673706,0.0,0.0,C1379318170,5597746.37,10228840.76,0,0
603,TRANSFER,2319926.01,C797588864,2319926.01,0.0,C510193996,0.0,0.0,1,0
463,TRANSFER,1168274.14,C1604466708,1168274.14,0.0,C1732055737,0.0,0.0,1,0
137,TRANSFER,577084.67,C1536584702,0.0,0.0,C1871794198,2615614.74,3192699.41,0,0
406,TRANSFER,40013.19,C5740869,40013.19,0.0,C1546346037,0.0,0.0,1,0
721,CASH_OUT,23639.56,C427738422,23639.56,0.0,C950599910,140063.53,163703.1,1,0
687,CASH_OUT,138491.24,C838751762,218134.16,79642.92,C420818934,148978.04,287469.28,0,0
578,TRANSFER,190815.79,C1501869620,190815.79,0.0,C1000367306,0.0,0.0,1,0
186,TRANSFER,179321.12,C1132083905,179321.12,0.0,C955198432,0.0,0.0,1,0
338,TRANSFER,143340.15,C1569274327,143340.15,0.0,C110673427,0.0,0.0,1,0
694,TRANSFER,91355.27,C659737045,28376.0,0.0,C1666918625,0.0,91355.27,0,0
442,TRANSFER,1487505.07,C277096632,1487505.07,0.0,C344711118,0.0,0.0,1,0
249,TRANSFER,2085019.56,C1100390301,2085019.56,0.0,C989495920,0.0,0.0,1,0
43,TRANSFER,29988.0,C158964639,29988.0,0.0,C1661087818,0.0,0.0,1,0
278,TRANSFER,122875.08,C1810508980,2063.0,0.0,C339178189,232740.01,355615.1,0,0
355,TRANSFER,1799010.3,C265926110,352603.0,0.0,C2015171926,8205.06,1807215.35,0,0
353,TRANSFER,25637.79,C1927828762,25833.37,195.59,C1903212844,953261.63,978899.42,0,0
386,CASH_OUT,442290.23,C619581802,442290.23,0.0,C2040999493,0.0,442290.23,1,0
544,CASH_OUT,223428.6,C76425960,21393.0,0.0,C19667020,71551.84,294980.44,0,0
351,CASH_OUT,257896.75,C1724176396,0.0,0.0,C1643618157,727052.67,984949.42,0,0
19,CASH_OUT,10000000.0,C2050703310,10000000.0,0.0,C1622860679,504326.62,10342417.9,1,0
259,CASH_OUT,7778.54,C2036828254,0.0,0.0,C1217447289,406651.35,414429.88,0,0
157,TRANSFER,677866.94,C2050645784,160193.0,0.0,C720356665,3568870.03,4246736.96,0,0
242,TRANSFER,3139423.35,C1851386700,3139423.35,0.0,C659106449,0.0,0.0,1,0
259,CASH_OUT,6242.06,C784410381,305115.0,298872.94,C1638156015,1433297.32,1439539.38,0,0
541,TRANSFER,5512595.16,C866940482,5512595.16,0.0,C439777309,0.0,0.0,1,0
514,CASH_OUT,5912204.0,C863943949,5912204.0,0.0,C2070535347,275588.94,6187792.94,1,0
379,CASH_OUT,15896.81,C1520650368,1063.0,0.0,C1121317504,0.0,15896.81,0,0
501,TRANSFER,73328.47,C2118127422,73328.47,0.0,C1915328569,0.0,0.0,1,0
332,CASH_OUT,44425.52,C570203488,5286.0,0.0,C18965462,690520.13,734945.65,0,0
230,CASH_OUT,4651.03,C1835870473,0.0,0.0,C1001154809,271002.23,275653.26,0,0
211,CASH_OUT,325531.24,C2076525707,0.0,0.0,C709299997,4394824.86,4720356.1,0,0
94,TRANSFER,2393539.65,C211205523,2393539.65,0.0,C1430994246,0.0,0.0,1,0
328,CASH_OUT,350587.49,C670383417,0.0,0.0,C2040117310,1369112.26,1719699.75,0,0
150,TRANSFER,3178915.22,C919002200,3178915.22,0.0,C1705969285,0.0,0.0,1,0
676,CASH_OUT,327773.15,C1561550785,327773.15,0.0,C1078506798,696949.46,1024722.61,1,0
279,TRANSFER,231161.48,C2098770464,231161.48,0.0,C563164631,0.0,0.0,1,0
138,CASH_OUT,93992.02,C1864138063,0.0,0.0,C1121801073,345505.93,589228.89,0,0
201,CASH_OUT,163337.62,C460645932,0.0,0.0,C526301141,219014.56,382352.17,0,0
281,TRANSFER,18759763.9,C1867845412,0.0,0.0,C2062114867,18906536.02,37666299.92,0,0
564,CASH_OUT,55828.87,C1170472326,55828.87,0.0,C836514563,0.0,55828.87,1,0
644,CASH_OUT,228751.77,C896934166,228751.77,0.0,C1065611861,702234.36,930986.13,1,0
252,TRANSFER,288932.75,C1684254610,271235.0,0.0,C681575727,0.0,288932.75,0,0
241,TRANSFER,128718.59,C1410879349,128718.59,0.0,C1386809119,0.0,0.0,1,0
675,TRANSFER,1091589.88,C99498713,1091589.88,0.0,C1363621822,0.0,0.0,1,0
717,TRANSFER,6512846.44,C796312778,6512846.44,0.0,C1064867457,0.0,0.0,1,0
159,CASH_OUT,127377.28,C464876368,37098.0,0.0,C477498577,198712.75,326090.03,0,0
154,CASH_OUT,558620.06,C1101586722,0.0,0.0,C231457555,582461.68,1141081.74,0,0
730,CASH_OUT,403.56,C1790729382,403.56,0.0,C1460854172,1124708.32,1125111.88,1,0
234,CASH_OUT,271004.93,C426015755,0.0,0.0,C507771045,300124.1,571129.04,0,0
253,CASH_OUT,96894.08,C458826924,0.0,0.0,C1536581954,253287.53,350181.61,0,0
161,CASH_OUT,172414.09,C2106867506,0.0,0.0,C1266785448,416610.85,589024.94,0,0
209,TRANSFER,133639.67,C634512835,103511.0,0.0,C2136604524,0.0,133639.67,0,0
232,TRANSFER,13905.54,C1208299788,0.0,0.0,C1475987013,12660278.5,12674184.04,0,0
259,TRANSFER,265283.71,C1773717496,453438.0,188154.29,C1085701397,0.0,265283.71,0,0
36,CASH_OUT,402094.31,C1604800841,43098.0,0.0,C2117300334,0.0,402094.31,0,0
380,CASH_OUT,140490.82,C824489735,50931.0,0.0,C100514163,0.0,140490.82,0,0
308,TRANSFER,2466540.33,C1011890285,0.0,0.0,C976925238,2717978.76,5184519.09,0,0
549,CASH_OUT,668473.23,C718351152,668473.23,0.0,C425934297,505899.37,1174372.6,1,0
9,TRANSFER,481416.39,C697130536,0.0,0.0,C168356446,1705633.63,2150642.85,0,0
409,CASH_OUT,141667.19,C1879132973,0.0,0.0,C1184709703,4619237.28,4760904.46,0,0
227,CASH_OUT,210.92,C332921972,210.92,0.0,C814473635,3437310.4,3437521.31,1,0
352,TRANSFER,1539877.19,C337255028,0.0,0.0,C1186805986,2689778.98,4229656.17,0,0
675,CASH_OUT,43440.97,C761772957,43440.97,0.0,C2009987911,0.0,43440.97,1,0
226,CASH_OUT,253461.34,C199518510,1442.0,0.0,C791866204,0.0,187609.12,0,0
613,CASH_OUT,327791.14,C1118147077,327791.14,0.0,C1575522252,175013.26,502804.4,1,0
328,TRANSFER,745014.11,C1865849407,0.0,0.0,C339168612,4695633.49,5440647.6,0,0
377,TRANSFER,1761190.53,C1851238022,0.0,0.0,C296847872,13686803.33,15447993.86,0,0
582,TRANSFER,1070031.6,C641053431,1070031.6,0.0,C909074083,0.0,0.0,1,0
255,CASH_OUT,388526.64,C1042332699,1734.0,0.0,C44272031,1962769.66,2351296.3,0,0
306,CASH_OUT,309379.46,C785640984,0.0,0.0,C1097372603,10605345.11,10914724.56,0,0
234,CASH_OUT,470922.15,C985759209,470922.15,0.0,C1610762623,0.0,470922.15,1,0
35,CASH_OUT,69755.63,C1106727836,0.0,0.0,C954511641,759661.54,829417.17,0,0
401,TRANSFER,5838803.23,C1915645992,5838803.23,0.0,C932447324,0.0,0.0,1,0
182,TRANSFER,294989.71,C1641162834,294989.71,0.0,C298906210,0.0,0.0,1,0
412,TRANSFER,87438.83,C1204602597,87438.83,0.0,C419461239,0.0,0.0,1,0
398,CASH_OUT,236983.78,C765525779,49983.0,0.0,C2123103735,147384.87,384368.65,0,0
545,CASH_OUT,154531.57,C440809088,306738.0,152206.43,C1887507661,0.0,154531.57,0,0
209,CASH_OUT,54009.96,C714881065,193971.0,139961.04,C2118043304,343382.8,397392.75,0,0
370,TRANSFER,183138.21,C613542724,0.0,0.0,C1163827392,626582.9,809721.11,0,0
164,CASH_OUT,96876.75,C1851297087,134630.24,37753.49,C179616502,173642.92,270519.67,0,0
658,TRANSFER,82535.57,C1234776614,82535.57,0.0,C1827585745,0.0,0.0,1,0
404,CASH_OUT,182148.54,C2128414443,17014.2,0.0,C570989098,594914.99,777063.52,0,0
374,CASH_OUT,243747.83,C962574299,243747.83,0.0,C1896575242,972569.6,1216317.42,1,0
335,TRANSFER,319080.15,C1325826683,0.0,0.0,C1473770021,3337634.73,3656714.88,0,0
186,CASH_OUT,127779.42,C758526169,0.0,0.0,C1840512440,1876349.22,2004128.64,0,0
403,CASH_OUT,167732.72,C507952149,11051.0,0.0,C729619927,616402.35,784135.07,0,0
46,CASH_OUT,60725.54,C2069664006,23509.52,0.0,C2016646386,89791.0,150516.53,0,0
469,CASH_OUT,139116.1,C658510057,10274.0,0.0,C1472708412,1378201.1,1517317.2,0,0
426,TRANSFER,197614.39,C828298449,158649.0,0.0,C298831547,0.0,197614.39,0,0
82,CASH_OUT,5338583.38,C1913306809,5338583.38,0.0,C343563320,31250.62,5369834.0,1,0
164,CASH_OUT,294832.92,C966971692,3588.0,0.0,C1479264329,493757.03,938607.19,0,0
493,CASH_OUT,144452.14,C1064034527,144452.14,0.0,C1937398960,223043.46,367495.6,1,0
375,CASH_OUT,188806.06,C101491459,298788.0,109981.94,C867372124,287129.34,475935.4,0,0
425,TRANSFER,10000000.0,C1551381510,49585040.37,39585040.37,C1042012237,0.0,0.0,1,0
42,CASH_OUT,218406.28,C1454226560,12313.0,0.0,C157723422,259280.38,477686.66,0,0
325,CASH_OUT,1445166.74,C1104869047,1445166.74,0.0,C950258202,11066539.39,12511706.13,1,0
637,CASH_OUT,251452.46,C331202486,14984.0,0.0,C574425644,6228264.58,6479717.04,0,0
630,TRANSFER,17484.29,C1843342943,17484.29,0.0,C1534517303,0.0,0.0,1,0
413,TRANSFER,115085.31,C2039186549,115085.31,0.0,C544794295,0.0,0.0,1,0
579,CASH_OUT,1540624.7,C1904414737,1540624.7,0.0,C2037994906,78012.35,1618637.05,1,0
279,CASH_OUT,601222.02,C158423386,601222.02,0.0,C1536033650,0.0,601222.02,1,0
216,TRANSFER,212667.94,C1266243191,0.0,0.0,C59639261,11460576.43,11673244.37,0,0
709,TRANSFER,581943.69,C986240394,22107.0,0.0,C1949952100,76955.54,658899.23,0,0
426,TRANSFER,99804.21,C1507425554,99804.21,0.0,C1679076725,0.0,0.0,1,0
592,CASH_OUT,77375.55,C1876678977,1294.0,0.0,C717691590,1181894.44,1259269.99,0,0
537,TRANSFER,127447.68,C1882162040,127447.68,0.0,C991907314,0.0,0.0,1,0
261,TRANSFER,8639.93,C160052939,8639.93,0.0,C671509828,0.0,0.0,1,0
115,TRANSFER,116977.16,C637063091,116977.16,0.0,C835865588,0.0,0.0,1,0
