step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
95,CASH_OUT,87999.25,C409531429,87999.25,0.0,C1827219533,0.0,87999.25,1,0
164,CASH_OUT,128562.94,C1657656288,0.0,0.0,C1539105174,2754860.29,2883423.23,0,0
33,TRANSFER,6648389.9,C67311634,6648389.9,0.0,C674603923,0.0,0.0,1,0
183,CASH_OUT,342675.47,C2068848263,342675.47,0.0,C753313241,412117.94,754793.41,1,0
277,CASH_OUT,226804.13,C1689100758,226804.13,0.0,C689972990,364697.02,736003.89,1,0
461,CASH_OUT,125153.57,C1856719659,125153.57,0.0,C1226867237,7517.14,132670.71,1,0
635,CASH_OUT,568918.32,C139275925,568918.32,0.0,C651397987,0.0,568918.32,1,0
285,TRANSFER,411566.7,C24910757,411566.7,0.0,C1647415714,0.0,0.0,1,0
199,TRANSFER,590229.26,C2141349568,590229.26,0.0,C862273791,0.0,0.0,1,0
128,TRANSFER,4483868.79,C1664723459,4483868.79,0.0,C366674827,0.0,0.0,1,0
233,CASH_OUT,549377.91,C1976053366,58391.0,0.0,C718224060,0.0,549377.91,0,0
297,CASH_OUT,8207.81,C2144616110,165784.87,157577.06,C1292746820,97299.68,105507.5,0,0
204,CASH_OUT,17447.51,C1274470162,0.0,0.0,C1539572891,1290462.83,1307910.34,0,0
287,TRANSFER,491847.47,C1042812790,491847.47,0.0,C610496257,0.0,0.0,1,0
202,CASH_OUT,150775.41,C1632533052,0.0,0.0,C712420854,179382.11,330157.52,0,0
211,CASH_OUT,353286.0,C1811043358,0.0,0.0,C72985141,971429.33,1324715.34,0,0
361,CASH_OUT,3421212.04,C677566670,3421212.04,0.0,C931612164,57076.37,3478288.41,1,0
21,TRANSFER,801823.1,C16620932,63740.0,0.0,C1137482019,2840521.04,3642344.14,0,0
8,CASH_OUT,8392.12,C411957191,106483.0,98090.88,C1848270947,25.0,1079972.85,0,0
311,CASH_OUT,227624.3,C2002908001,227624.3,0.0,C1885290668,0.0,227624.3,1,0
235,CASH_OUT,1369544.19,C407416654,1369544.19,0.0,C1267828367,571360.19,1940904.38,1,0
401,CASH_OUT,145896.21,C1618932636,0.0,0.0,C1018094825,1559204.9,1705101.11,0,0
94,TRANSFER,445257.43,C1313587911,445257.43,0.0,C1637506717,0.0,0.0,1,0
162,CASH_OUT,75136.74,C1492913658,1005549.0,930412.26,C1272786007,46349.31,121486.05,0,0
160,CASH_OUT,10000000.0,C714385617,10000000.0,0.0,C670347095,551074.14,10551074.14,1,0
677,TRANSFER,1600721.32,C1890383797,1600721.32,0.0,C1224355851,0.0,0.0,1,0
208,CASH_OUT,48471.23,C1421383228,0.0,0.0,C4245138,1186496.88,1234968.11,0,0
136,TRANSFER,127134.88,C983438409,0.0,0.0,C887987119,1281677.66,1408812.54,0,0
14,CASH_OUT,32519.64,C1577916617,0.0,0.0,C886088157,143086.59,203775.53,0,0
640,CASH_OUT,46973.96,C1388934597,46973.96,0.0,C1218759117,0.0,46973.96,1,0
387,CASH_OUT,20920.39,C18423061,20920.39,0.0,C1021087479,359472.94,380393.33,1,0
11,CASH_OUT,204326.64,C985837756,197162.13,0.0,C1468376518,564799.73,626073.5,0,0
275,CASH_OUT,91044.13,C513613694,50268.0,0.0,C453163154,39754.84,130798.97,0,0
414,TRANSFER,533269.77,C761440890,533269.77,0.0,C565561200,0.0,0.0,1,0
326,CASH_OUT,255946.02,C1156346558,83583.73,0.0,C1325904508,268858.96,524804.98,0,0
492,CASH_OUT,162192.78,C1133500128,162192.78,0.0,C1665056886,0.0,162192.78,1,0
144,CASH_OUT,127718.37,C161171538,317.5,0.0,C1217400138,2078799.62,2206517.99,0,0
284,TRANSFER,311436.4,C2050699393,0.0,0.0,C742747385,641781.57,953217.97,0,0
162,TRANSFER,5820137.62,C1906595632,5820137.62,0.0,C963512696,0.0,0.0,1,0
205,TRANSFER,188473.09,C1887373253,188473.09,0.0,C1609905558,0.0,0.0,1,0
355,CASH_OUT,366231.36,C653788143,0.0,0.0,C1550893069,689131.99,1055363.35,0,0
15,CASH_OUT,89659.64,C2051326382,10268.0,0.0,C181887984,335002.84,424662.48,0,0
359,CASH_OUT,7428844.46,C2052842135,7428844.46,0.0,C1331351284,0.0,7428844.46,1,0
578,TRANSFER,6274752.67,C1756348910,6274752.67,0.0,C1746536582,0.0,0.0,1,0
374,CASH_OUT,278085.81,C1922464233,10859.0,0.0,C790939855,0.0,278085.81,0,0
351,CASH_OUT,138079.24,C37094664,22757.0,0.0,C40938584,18587.19,156666.43,0,0
187,CASH_OUT,10484.91,C1143608594,49919.0,39434.09,C709016800,0.0,10484.91,0,0
35,CASH_OUT,122032.62,C1167817015,122032.62,0.0,C1628037417,0.0,122032.62,1,0
144,TRANSFER,102750.55,C231882139,102750.55,0.0,C908283595,0.0,0.0,1,0
358,TRANSFER,69722.25,C636090070,21533.0,0.0,C501108449,11284480.09,11354202.34,0,0
132,CASH_OUT,40685.08,C1220705897,108.0,0.0,C2009148198,242284.55,282969.62,0,0
36,CASH_OUT,298243.19,C2145241299,0.0,0.0,C1192208862,877684.19,1175927.38,0,0
139,CASH_OUT,226761.2,C2106850643,0.0,0.0,C473331242,426422.89,653184.09,0,0
232,CASH_OUT,113282.57,C1334845185,35839.0,0.0,C1842197889,193836.49,307119.06,0,0
700,CASH_OUT,346103.09,C1642338581,346103.09,0.0,C2040491589,577831.92,923935.01,1,0
46,CASH_OUT,201895.75,C1869910629,0.0,0.0,C2025442559,2794134.22,2996029.96,0,0
16,CASH_OUT,168420.24,C289962067,0.0,0.0,C257507293,2593551.47,2761971.71,0,0
413,CASH_OUT,115085.31,C1468265966,115085.31,0.0,C1919218526,999400.25,1114485.56,1,0
334,TRANSFER,41541.92,C867139692,0.0,0.0,C2003988201,290058.91,331600.83,0,0
299,CASH_OUT,171205.58,C1203231046,0.0,0.0,C1812373373,277441.83,448647.41,0,0
302,CASH_OUT,117653.94,C1008153602,692.0,0.0,C1547860334,0.0,117653.94,0,0
161,TRANSFER,538428.86,C1222822414,538428.86,0.0,C482115105,0.0,0.0,1,0
222,TRANSFER,1388774.78,C354106674,1388774.78,0.0,C221253798,0.0,0.0,1,0
17,TRANSFER,195351.76,C1420261366,195351.76,0.0,C639808302,0.0,0.0,1,0
255,CASH_OUT,126987.36,C1611985832,102981.0,0.0,C2055218378,403729.05,530716.41,0,0
348,CASH_OUT,142715.07,C1347324613,142715.07,0.0,C1496408935,1012855.59,1155570.66,1,0
450,CASH_OUT,133057.11,C1090188748,133057.11,0.0,C847781012,27926.24,160983.35,1,0
530,TRANSFER,148680.12,C1687894218,148680.12,0.0,C943795253,0.0,0.0,1,0
156,CASH_OUT,73810.25,C996917189,105.0,0.0,C1635507506,288969.5,362779.75,0,0
239,CASH_OUT,425221.11,C656165499,425221.11,0.0,C1879363674,1107020.73,1532241.85,1,0
719,CASH_OUT,479926.98,C236547965,479926.98,0.0,C1382782385,71009.24,550936.23,1,0
299,CASH_OUT,430737.82,C972700,0.0,0.0,C1862160403,3836799.92,4267537.73,0,0
31,TRANSFER,378204.02,C620879020,378204.02,0.0,C929929591,0.0,0.0,1,0
341,CASH_OUT,929787.24,C21772807,929787.24,0.0,C1768571590,8148960.26,9078747.5,1,0
77,CASH_OUT,9039246.82,C378412722,9039246.82,0.0,C802151575,464686.69,9503933.51,1,0
180,CASH_OUT,28893.55,C772182738,0.0,0.0,C1883853936,29777.45,58671.01,0,0
156,TRANSFER,134497.41,C1471003235,134497.41,0.0,C354295932,0.0,0.0,1,0
324,CASH_OUT,193764.91,C169039899,0.0,0.0,C78222314,654935.7,848700.61,0,0
135,CASH_OUT,325039.63,C620343732,146594.0,0.0,C1070297595,152845.43,477885.06,0,0
322,CASH_OUT,12988.18,C1130587909,99524.0,86535.82,C738818514,186114.71,199102.89,0,0
9,CASH_OUT,182911.96,C1752405633,396775.0,213863.04,C385456030,10272.0,193183.96,0,0
82,CASH_OUT,10000000.0,C1079335762,10000000.0,0.0,C615227407,373274.84,10373274.84,1,0
489,TRANSFER,177925.98,C2071075791,177925.98,0.0,C2019441541,0.0,0.0,1,0
403,CASH_OUT,192490.41,C10897985,28475.0,0.0,C1380549441,149015.28,341505.69,0,0
635,TRANSFER,1363674.48,C1873557326,1363674.48,0.0,C1002151702,0.0,0.0,1,0
255,CASH_OUT,183895.43,C56668814,107239.0,0.0,C1885418080,0.0,183895.43,0,0
522,CASH_OUT,73561.74,C1361675449,73561.74,0.0,C1985866614,0.0,73561.74,1,0
140,CASH_OUT,18430.52,C844049641,14490.0,0.0,C1175958583,5458842.19,5477272.72,0,0
354,TRANSFER,441250.3,C1737490234,0.0,0.0,C848608722,1078707.75,1519958.05,0,0
596,CASH_OUT,196385.55,C249207419,196385.55,0.0,C1620122433,0.0,196385.55,1,0
271,CASH_OUT,64319.46,C1525181002,64319.46,0.0,C2001058304,2534371.99,2598691.45,1,0
216,TRANSFER,3033382.77,C1356960383,0.0,0.0,C1092987200,4067453.17,7100835.94,0,0
400,CASH_OUT,164661.18,C2125497122,230165.0,65503.82,C972331229,2717104.95,2881766.12,0,0
410,TRANSFER,4900487.15,C688119342,4900487.15,0.0,C1773365552,0.0,0.0,1,0
294,TRANSFER,79446.06,C98463296,79446.06,0.0,C1491493728,0.0,0.0,1,0
356,CASH_OUT,102463.32,C1924970931,0.0,0.0,C992831733,477664.98,580128.3,0,0
565,CASH_OUT,325668.67,C460734138,325668.67,0.0,C431204318,0.0,325668.67,1,0
258,CASH_OUT,170564.85,C539475339,0.0,0.0,C2124523209,11817800.39,11988365.23,0,0
549,CASH_OUT,461442.52,C1093216808,461442.52,0.0,C713783990,11029.55,472472.07,1,0
292,TRANSFER,38513.19,C472317235,38513.19,0.0,C1356666800,0.0,0.0,1,0
181,CASH_OUT,249343.68,C1289686671,22051.0,0.0,C1161078287,223653.24,472996.92,0,0
382,CASH_OUT,291237.81,C173761426,0.0,0.0,C1505855816,304501.5,595739.31,0,0
331,TRANSFER,413431.22,C364774765,0.0,0.0,C519162750,5244094.52,5546917.78,0,0
258,CASH_OUT,98275.41,C429102694,28966.0,0.0,C22850255,122274.9,220550.3,0,0
275,CASH_OUT,34993.3,C747418174,22482.0,0.0,C345735654,0.0,34993.3,0,0
325,CASH_OUT,196850.03,C1530223117,0.0,0.0,C504240309,881359.9,1078209.93,0,0
743,CASH_OUT,6311409.28,C1162922333,6311409.28,0.0,C1365125890,68488.84,6379898.11,1,0
45,TRANSFER,223870.85,C898435336,0.0,0.0,C1657769946,6721413.74,6945284.59,0,0
330,CASH_OUT,254473.84,C678628639,15213.0,0.0,C1117690532,0.0,254473.84,0,0
348,CASH_OUT,180433.6,C1283728257,0.0,0.0,C1207508585,1792403.33,1972836.93,0,0
322,CASH_OUT,2274766.1,C2063172145,2274766.1,0.0,C835515236,0.0,2274766.1,1,0
395,CASH_OUT,132296.03,C1554601688,47908.72,0.0,C808875552,5948670.43,6080966.46,0,0
378,CASH_OUT,133016.33,C673116864,27998.0,0.0,C450806658,0.0,133016.33,0,0
116,TRANSFER,85408.24,C1773883691,85408.24,0.0,C1851184528,0.0,0.0,1,0
445,CASH_OUT,100433.21,C1558137654,100433.21,0.0,C1468294799,1935472.98,2035906.19,1,0
158,TRANSFER,377689.29,C763364179,25296.56,0.0,C1674369422,1901377.92,2279067.2,0,0
523,TRANSFER,497928.97,C2025900905,497928.97,0.0,C860186566,0.0,0.0,1,0
331,TRANSFER,272240.4,C2125530501,0.0,0.0,C1930279049,2712188.23,2984428.63,0,0
509,CASH_OUT,418871.89,C1373058287,418871.89,0.0,C648225636,134286.38,553158.26,1,0
275,CASH_OUT,21323.28,C2064037751,21323.28,0.0,C1616552255,0.0,21323.28,1,0
15,CASH_OUT,170.0,C1065370362,170.0,0.0,C200064275,413421.36,345764.15,1,0
209,CASH_OUT,349934.08,C1353103793,3161.0,0.0,C410502321,541085.57,891019.65,0,0
231,CASH_OUT,119856.16,C672716539,0.0,0.0,C1873056247,554433.48,674289.63,0,0
17,TRANSFER,1257422.68,C2065760202,14009.0,0.0,C650929338,0.0,1257422.68,0,0
70,CASH_OUT,167067.78,C1636013570,167067.78,0.0,C2066003164,169160.19,336227.97,1,0
188,CASH_OUT,237652.07,C1562711896,0.0,0.0,C349402684,310609.45,875620.24,0,0
438,CASH_OUT,1648547.69,C114220496,1648547.69,0.0,C1447772866,52864.15,1701411.84,1,0
187,CASH_OUT,179223.61,C1709533862,0.0,0.0,C442990916,293487.27,472710.88,0,0
158,TRANSFER,3457169.26,C1868574170,3457169.26,0.0,C1851909652,0.0,0.0,1,0
394,CASH_OUT,362505.58,C1613041211,0.0,0.0,C890272476,720202.71,1082708.28,0,0
10,CASH_OUT,275774.13,C318438450,0.0,0.0,C1532727352,591316.31,1352008.62,0,0
493,CASH_OUT,567729.52,C1127265876,567729.52,0.0,C661987351,365798.0,933527.51,1,0
161,CASH_OUT,189570.38,C1820486335,0.0,0.0,C1523100709,449245.41,638815.79,0,0
174,TRANSFER,18887.22,C269586654,18887.22,0.0,C229186362,0.0,0.0,1,0
307,TRANSFER,363054.32,C1816687772,0.0,0.0,C929725679,3052223.25,3415277.56,0,0
138,CASH_OUT,121906.4,C602393318,0.0,0.0,C391663023,3062416.2,3184322.6,0,0
415,TRANSFER,37766.23,C1853390476,37766.23,0.0,C1785352620,0.0,0.0,1,0
444,TRANSFER,10000000.0,C838062695,13752520.6,3752520.6,C1614528665,0.0,0.0,1,0
412,CASH_OUT,381977.83,C1101780451,381977.83,0.0,C806070403,0.0,381977.83,1,0
97,CASH_OUT,31329.62,C776765192,31329.62,0.0,C1465691990,99659.09,130988.71,1,0
186,CASH_OUT,25572.43,C1858430961,1472.0,0.0,C242591003,126341.45,151913.88,0,0
205,TRANSFER,626253.38,C1672396303,13397.0,0.0,C221828820,3083.92,629337.3,0,0
113,CASH_OUT,314976.75,C1426238541,314976.75,0.0,C1844764080,0.0,314976.75,1,0
398,CASH_OUT,82295.91,C845302697,159.0,0.0,C914163174,3087671.08,3169966.99,0,0
407,CASH_OUT,59460.91,C1324431022,473.0,0.0,C2109729241,0.0,59460.91,0,0
425,CASH_OUT,10000000.0,C14856404,10000000.0,0.0,C308220962,10662599.15,20662599.15,1,0
616,CASH_OUT,89846.18,C1956260349,89846.18,0.0,C567213165,5747984.77,5837830.95,1,0
522,CASH_OUT,101408.84,C961768451,101408.84,0.0,C898783752,0.0,101408.84,1,0
209,CASH_OUT,420750.89,C358792551,0.0,0.0,C160857451,948965.78,1369716.66,0,0
126,CASH_OUT,1244037.74,C798134746,1244037.74,0.0,C303070069,0.0,1244037.74,1,0
486,CASH_OUT,1290619.25,C790188952,1290619.25,0.0,C472356199,0.0,1290619.25,1,0
283,CASH_OUT,81757.86,C2015985054,11869.0,0.0,C1376041608,590510.34,672268.2,0,0
249,CASH_OUT,4720554.95,C842658651,4720554.95,0.0,C318179364,222987.58,4943542.53,1,0
325,CASH_OUT,118738.55,C1553325692,0.0,0.0,C1551889328,756530.13,875268.69,0,0
158,TRANSFER,152587.2,C2142107742,2835.0,0.0,C888858487,4810231.73,4962818.93,0,0
692,CASH_OUT,880661.14,C1339851120,880661.14,0.0,C959410257,0.0,880661.14,1,0
161,CASH_OUT,259823.64,C801245695,237865.0,0.0,C326642371,306306.01,566129.65,0,0
710,TRANSFER,23134.17,C1585270630,23134.17,0.0,C462665302,0.0,0.0,1,0
392,CASH_OUT,542393.87,C542918191,542393.87,0.0,C308665195,0.0,542393.87,1,0
35,CASH_OUT,351610.46,C56408282,31.0,0.0,C1144765475,405402.0,910518.99,0,0
42,CASH_OUT,47392.25,C1636721590,0.0,0.0,C1471027917,108512.48,155904.73,0,0
610,CASH_OUT,633459.44,C1784566970,633459.44,0.0,C557127820,0.0,633459.44,1,0
140,CASH_OUT,103182.21,C338276711,0.0,0.0,C1513833800,1564389.01,1667571.22,0,0
19,CASH_OUT,418293.17,C730402544,123150.0,0.0,C1024902417,780.0,282432.05,0,0
333,CASH_OUT,17207.65,C2049160226,17207.65,0.0,C1883597351,0.0,17207.65,1,0
201,CASH_OUT,564699.59,C983474187,564699.59,0.0,C1474387671,0.0,564699.59,1,0
674,TRANSFER,3288377.47,C1001875185,3288377.47,0.0,C690110733,0.0,0.0,1,0
359,TRANSFER,2056779.24,C30165590,2056779.24,0.0,C919133464,0.0,0.0,1,0
325,TRANSFER,1549189.21,C1812761397,0.0,0.0,C1360409940,1651311.0,2750814.03,0,0
12,CASH_OUT,28436.84,C203702207,66915.07,38478.24,C731204926,419221.64,447658.47,0,0
228,CASH_OUT,293755.54,C365591430,30787.0,0.0,C150167065,0.0,293755.54,0,0
212,CASH_OUT,165925.37,C692577910,165925.37,0.0,C36794671,3390123.05,3556048.41,1,0
100,CASH_OUT,54994.1,C1437857188,54994.1,0.0,C271249913,14941.39,69935.49,1,0
177,CASH_OUT,68536.24,C449838957,68536.24,0.0,C1165543736,410774.24,479310.48,1,0
16,TRANSFER,31074.0,C457962127,31074.0,0.0,C614104997,0.0,0.0,1,0
310,CASH_OUT,48896.59,C1802212759,22009.0,0.0,C1741894549,819754.78,868651.37,0,0
164,CASH_OUT,79190.02,C281948633,123800.0,44609.98,C754463860,223984.93,303174.95,0,0
497,TRANSFER,462441.03,C328303267,462441.03,0.0,C1304018729,0.0,0.0,1,0
65,CASH_OUT,1282971.57,C744316850,1282971.57,0.0,C1365960800,392604.6,1675576.17,1,0
34,CASH_OUT,106467.54,C1286501414,0.0,0.0,C1180478961,910517.64,1193421.47,0,0
128,TRANSFER,3062506.58,C1883146038,3062506.58,0.0,C1829816934,0.0,0.0,1,0
161,TRANSFER,160351.22,C1074244611,160351.22,0.0,C770300650,0.0,0.0,1,0
183,CASH_OUT,215911.17,C112626397,0.0,0.0,C1390677935,328800.12,544711.29,0,0
160,CASH_OUT,163760.87,C95845276,60462.0,0.0,C1026825209,0.0,163760.87,0,0
333,CASH_OUT,1861928.35,C386318315,1861928.35,0.0,C800378513,554516.48,2416444.82,1,0
250,TRANSFER,753824.33,C1392631179,0.0,0.0,C1682817450,3225633.74,3979458.07,0,0
725,CASH_OUT,123259.24,C1350230812,123259.24,0.0,C1392776813,1175578.47,1298837.71,1,0
36,CASH_OUT,886592.76,C1385592810,886592.76,0.0,C1755092826,112531.06,999123.82,1,0
8,TRANSFER,1510655.04,C276149761,0.0,0.0,C1761353343,3759709.15,5270364.19,0,0
236,CASH_OUT,109840.95,C2105112048,0.0,0.0,C1509547539,1382015.87,1491856.83,0,0
140,CASH_OUT,167608.24,C737416699,30750.0,0.0,C1967348291,42130.47,209738.71,0,0
306,CASH_OUT,194778.71,C450610507,22607.0,0.0,C1469367201,75786.74,270565.45,0,0
571,TRANSFER,1065787.82,C1824832206,1065787.82,0.0,C1489226533,0.0,0.0,1,0
140,CASH_OUT,312468.08,C832370988,104595.0,0.0,C780460764,22235476.82,22547944.9,0,0
597,TRANSFER,517183.38,C1447448314,517183.38,0.0,C435023373,0.0,0.0,1,0
182,CASH_OUT,550640.73,C469219178,21942.0,0.0,C1834690913,0.0,550640.73,0,0
125,CASH_OUT,222097.11,C1167153094,222097.11,0.0,C744862329,383533.13,605630.23,1,0
32,CASH_OUT,404165.06,C254731202,404165.06,0.0,C1749677978,0.0,404165.06,1,0
678,CASH_OUT,194876.96,C1352461400,194876.96,0.0,C1257290689,148344.11,343221.07,1,0
35,CASH_OUT,41182.36,C1083096821,23624.0,0.0,C1692142175,2287920.67,2329103.03,0,0
298,TRANSFER,278934.67,C1713170306,0.0,0.0,C1586192385,625785.3,904719.97,0,0
61,CASH_OUT,1155128.91,C1202518126,1155128.91,0.0,C1162744412,0.0,1155128.91,1,0
407,TRANSFER,48132.52,C1486866728,48132.52,0.0,C1884465429,0.0,0.0,1,0
155,TRANSFER,1238229.41,C911753986,0.0,0.0,C619283134,2031095.48,3269324.89,0,0
15,CASH_OUT,161731.7,C134207354,0.0,0.0,C1501536847,1824352.78,1986084.48,0,0
312,CASH_OUT,10000000.0,C1693784348,10000000.0,0.0,C890563348,0.0,10000000.0,1,0
278,CASH_OUT,273395.43,C1208180799,4067.0,0.0,C1444031119,0.0,273395.43,0,0
329,CASH_OUT,257100.26,C444352981,0.0,0.0,C792608287,265291.02,522391.28,0,0
648,CASH_OUT,1086227.44,C1878954477,1086227.44,0.0,C1745741148,1017455.87,2103683.3,1,0
713,TRANSFER,4130371.73,C589050166,4130371.73,0.0,C2115142048,0.0,0.0,1,0
371,TRANSFER,4500.63,C912846566,227087.0,222586.37,C1067941943,83896.42,88397.05,0,0
258,TRANSFER,180865.81,C1430450163,0.0,0.0,C938569246,1446371.28,1627237.08,0,0
19,CASH_OUT,21924.62,C712657242,23046.0,1121.38,C1617214679,0.0,21924.62,0,0
116,TRANSFER,1562871.32,C344826592,1562871.32,0.0,C654151270,0.0,0.0,1,0
57,TRANSFER,1014816.16,C550185181,1014816.16,0.0,C1007032757,0.0,0.0,1,0
131,TRANSFER,511259.05,C1573880228,511259.05,0.0,C313140840,0.0,0.0,1,0
19,CASH_OUT,85483.49,C1300416985,7004.0,0.0,C920932552,0.0,85483.49,0,0
380,CASH_OUT,41824.83,C608620619,273440.95,231616.12,C439861631,58225.85,100050.68,0,0
461,CASH_OUT,1464614.79,C1138281794,1464614.79,0.0,C1873232780,0.0,1464614.79,1,0
41,CASH_OUT,174643.24,C404544687,0.0,0.0,C1664689017,2594803.72,2769446.96,0,0
162,CASH_OUT,130242.51,C297991893,50556.0,0.0,C2039109866,1333843.8,1464086.3,0,0
333,TRANSFER,309652.44,C151936484,20043.0,0.0,C2108631548,5637.8,315290.24,0,0
37,TRANSFER,756044.9,C568431919,22195.0,0.0,C667916683,446818.27,1202863.17,0,0
225,CASH_OUT,1385945.61,C945312738,1385945.61,0.0,C526780230,446776.76,1832722.37,1,0
156,CASH_OUT,51362.69,C239588313,89499.0,38136.31,C596604332,166130.25,217492.93,0,0
380,CASH_OUT,317884.74,C328000318,0.0,0.0,C1772636176,2896759.94,3214644.68,0,0
482,CASH_OUT,1451083.08,C727140107,1451083.08,0.0,C1279293168,0.0,1451083.08,1,0
282,CASH_OUT,481.9,C1550404479,481.9,0.0,C1582825770,0.0,481.9,1,0
250,CASH_OUT,109382.14,C1630534895,0.0,0.0,C1791714445,110800.37,220182.51,0,0
514,TRANSFER,5912204.0,C1709845779,5912204.0,0.0,C1035435015,0.0,0.0,1,0
185,TRANSFER,994516.97,C2047459869,9225.0,0.0,C771258296,24821.98,1019338.95,0,0
567,CASH_OUT,25099.12,C157614934,0.0,0.0,C185369050,15587701.43,15612800.55,0,0
232,TRANSFER,1403197.2,C1428719984,563509.64,0.0,C1041891444,1725061.72,3128258.92,0,0
355,CASH_OUT,198200.24,C249071636,0.0,0.0,C788515295,2028508.14,2226708.38,0,0
209,CASH_OUT,122487.07,C1684651514,0.0,0.0,C260768068,384598.4,507085.47,0,0
5,TRANSFER,60726.57,C383882703,60726.57,0.0,C1807010830,0.0,0.0,1,0
400,CASH_OUT,271608.98,C164443850,21492.0,0.0,C1366337917,105408.0,377016.98,0,0
351,CASH_OUT,96547.87,C1556390050,0.0,0.0,C1579098108,5761210.01,5857757.88,0,0
186,CASH_OUT,176842.37,C1138833279,11625.0,0.0,C2061323957,0.0,23118.58,0,0
188,CASH_OUT,162194.76,C982949810,0.0,0.0,C1857846150,163986.07,326180.84,0,0
37,CASH_OUT,68011.75,C1916059870,498336.69,430324.94,C888834333,785084.14,1164095.41,0,0
617,CASH_OUT,1398166.84,C338262259,1398166.84,0.0,C558846128,66095.91,1464262.75,1,0
139,CASH_OUT,92958.06,C27383947,11203.0,0.0,C924743611,0.0,92958.06,0,0
20,CASH_OUT,626.85,C1504441324,0.0,0.0,C126844169,4354760.96,4897671.95,0,0
322,CASH_OUT,282603.42,C1135672505,0.0,0.0,C1149604877,19598721.11,19881324.53,0,0
42,CASH_OUT,84548.7,C877352479,0.0,0.0,C808002111,2339948.2,3684872.39,0,0
241,TRANSFER,1282731.68,C437560191,1282731.68,0.0,C1185532212,0.0,0.0,1,0
353,CASH_OUT,206695.73,C638624654,0.0,0.0,C576830575,646834.13,853529.86,0,0
183,TRANSFER,259128.13,C1527461248,0.0,0.0,C2026194126,946176.18,1205304.32,0,0
202,CASH_OUT,14213.44,C510285215,183323.0,169109.56,C1075720289,69149.29,83362.72,0,0
237,CASH_OUT,83704.81,C798639790,277020.0,193315.19,C1081460860,32441.62,116146.43,0,0
648,TRANSFER,1086227.44,C1889568678,1086227.44,0.0,C1906681343,0.0,0.0,1,0
208,CASH_OUT,408551.04,C1013205318,0.0,0.0,C1510377960,473557.42,882108.45,0,0
133,CASH_OUT,19629.22,C1883997746,0.0,0.0,C1639157138,31305.43,50934.64,0,0
239,TRANSFER,1056754.78,C267088777,0.0,0.0,C638803640,1691736.52,2748491.3,0,0
654,CASH_OUT,114627.08,C857672087,114627.08,0.0,C1387515555,0.0,114627.08,1,0
96,TRANSFER,758105.67,C945483846,0.0,0.0,C2147402199,1888624.45,2646730.13,0,0
303,CASH_OUT,195947.42,C1781266294,352365.29,156417.87,C1167666043,410662.35,606609.77,0,0
453,TRANSFER,1028486.59,C1674374999,1028486.59,0.0,C1352876312,0.0,0.0,1,0
396,CASH_OUT,97413.16,C127246546,4316.0,0.0,C2053306192,847862.95,945276.1,0,0
715,CASH_OUT,212028.15,C1792802617,212028.15,0.0,C350073748,3708381.73,3920409.88,1,0
485,CASH_OUT,3351304.78,C1558861751,3351304.78,0.0,C939990653,299999.02,3651303.79,1,0
302,CASH_OUT,207131.0,C657330265,0.0,0.0,C25946208,1925370.0,2132501.0,0,0
18,TRANSFER,574618.05,C1035077270,0.0,0.0,C1130611319,973014.15,1861320.72,0,0
706,TRANSFER,934590.45,C163014239,934590.45,0.0,C1656492728,0.0,0.0,1,0
187,CASH_OUT,60107.02,C876429689,0.0,0.0,C651249800,2490092.09,2550199.11,0,0
366,CASH_OUT,500003.56,C1283250081,500003.56,0.0,C956555426,0.0,500003.56,1,0
173,CASH_OUT,20311.17,C1681954002,20311.17,0.0,C350037607,525.19,20836.35,1,0
325,CASH_OUT,197997.04,C1818952814,0.0,0.0,C1797442142,232430.74,430427.78,0,0
207,CASH_OUT,251796.92,C1428754938,5662.0,0.0,C607798279,0.0,251796.92,0,0
564,CASH_OUT,215732.01,C205116272,49842.0,0.0,C1351457602,28496.73,244228.75,0,0
232,CASH_OUT,226665.04,C3928096,10803.0,0.0,C746247146,0.0,226665.04,0,0
635,TRANSFER,182739.36,C1687063682,182739.36,0.0,C451391923,0.0,0.0,1,0
37,TRANSFER,5979556.06,C899260948,5979556.06,0.0,C1414206737,0.0,0.0,1,0
212,CASH_OUT,114416.32,C945447329,7313.32,0.0,C1142360130,1555074.28,1669490.6,0,0
353,CASH_OUT,4134.45,C1900954027,0.0,0.0,C1162570998,234287.24,238421.69,0,0
234,CASH_OUT,3817.75,C322011964,206140.0,202322.25,C912256199,0.0,3817.75,0,0
274,TRANSFER,36674.81,C715557011,0.0,0.0,C1264200440,154823.39,191498.2,0,0
522,CASH_OUT,35408.69,C667673518,700016.09,664607.4,C1396064859,2184250.98,2219659.67,0,0
557,CASH_OUT,3332748.16,C916840500,3332748.16,0.0,C1563604269,5578716.58,8911464.74,1,0
509,TRANSFER,40836.05,C434841874,40836.05,0.0,C1134131764,0.0,0.0,1,0
378,CASH_OUT,234615.59,C1080367922,3512.0,0.0,C1643029647,142248.08,376863.67,0,0
129,CASH_OUT,96794.63,C39221245,9182.0,0.0,C1721590236,0.0,96794.63,0,0
409,CASH_OUT,10000000.0,C97242201,10000000.0,0.0,C786701128,8496.86,10008496.86,1,0
