step,type,amount_cents,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
207,TRANSFER,78006622.0,C944580155,20076900.0,0.0,C1178956186,0.0,78006622.0,0,0
35,CASH_OUT,45451173.0,C1482588472,45451173.0,0.0,C1751888979,14089224.0,59540398.0,1,0
522,CASH_OUT,15174663.0,C784680303,13684900.0,0.0,C428839088,13156189.000000002,28330853.000000004,0,0
279,CASH_OUT,7175057.000000001,C1789175573,0.0,0.0,C1541809474,53906159.0,61081216.0,0,0
650,CASH_OUT,126455137.99999999,C1956698065,126455137.99999999,0.0,C1464410535,0.0,126455137.99999999,1,0
281,CASH_OUT,26060342.0,C1677634920,14094800.0,0.0,C1135872071,0.0,26060342.0,0,0
401,CASH_OUT,3046769.0,C1055328635,3046769.0,0.0,C1732514770,62561625.0,65608393.99999999,1,0
117,CASH_OUT,176102133.0,C1485024283,176102133.0,0.0,C1222847172,996728.0000000001,177098861.0,1,0
369,CASH_OUT,44201535.0,C2063717294,0.0,0.0,C149038740,65547388.0,109748924.0,0,0
207,CASH_OUT,511054.0,C476434943,0.0,0.0,C201923293,117129372.0,117640426.0,0,0
203,TRANSFER,36848358.0,C363197706,15599200.0,0.0,C1410987320,0.0,36848358.0,0,0
137,CASH_OUT,38134850.0,C860573297,0.0,0.0,C933762950,187206429.0,225341279.0,0,0
137,TRANSFER,40332742.0,C1377720256,0.0,0.0,C1308392840,673763683.0,714096425.0,0,0
298,CASH_OUT,21852715.0,C37554127,3106200.0,0.0,C210019273,8352924.000000001,30205639.0,0,0
533,TRANSFER,1804211.0,C977625973,1804211.0,0.0,C1844577837,0.0,0.0,1,0
442,CASH_OUT,906534.0,C1906628282,906534.0,0.0,C120759853,0.0,906534.0,1,0
260,CASH_OUT,6022606.0,C1894714904,6022606.0,0.0,C1090918715,10318319.0,16340925.0,1,0
348,CASH_OUT,11294657.0,C4266449,35700.0,0.0,C352408694,0.0,11294657.0,0,0
257,CASH_OUT,18008587.0,C547218989,0.0,0.0,C1109307878,170047335.0,188055922.0,0,0
507,CASH_OUT,78118307.0,C1116414209,78118307.0,0.0,C978336894,22296653.0,100414960.0,1,0
336,CASH_OUT,1556034.0,C1454695063,1556034.0,0.0,C1691293574,101335863.0,102891897.0,1,0
305,CASH_OUT,45693088.0,C763431178,45693088.0,0.0,C1562779762,0.0,45693088.0,1,0
130,TRANSFER,54082300.0,C429599812,8050912.0,0.0,C1190426534,235795745.00000003,247715619.0,0,0
204,CASH_OUT,35946837.0,C354632554,2591300.0,0.0,C497575113,33131414.0,69078251.0,0,0
667,TRANSFER,42925745.0,C684872435,42925745.0,0.0,C227709254,0.0,0.0,1,0
617,CASH_OUT,1000000000.0,C841821564,1000000000.0,0.0,C769108247,0.0,1000000000.0,1,0
184,CASH_OUT,27086848.0,C1782826285,0.0,0.0,C151246183,303194698.0,330281546.0,0,0
189,CASH_OUT,12157998.0,C155517114,12157998.0,0.0,C1160105017,0.0,12157998.0,1,0
456,CASH_OUT,58539614.0,C1275728264,58539614.0,0.0,C62774884,198452766.0,256992379.99999997,1,0
453,TRANSFER,260097031.99999997,C897190163,260097031.99999997,0.0,C2117423610,0.0,0.0,1,0
138,CASH_OUT,30343245.0,C255761581,30343245.0,0.0,C389495831,0.0,52269573.0,1,0
365,TRANSFER,15579982.0,C673298372,15579982.0,0.0,C1666814997,0.0,0.0,1,0
94,TRANSFER,216967991.0,C358188091,216967991.0,0.0,C329029721,0.0,0.0,1,0
248,CASH_OUT,6576113.0,C845507735,6576113.0,0.0,C1288737458,19713539.0,26289652.0,1,0
207,CASH_OUT,37916459.0,C1989469873,0.0,0.0,C892981061,579602646.0,617519105.0,0,0
263,TRANSFER,29746574.0,C777990468,29746574.0,0.0,C1409823757,0.0,0.0,1,0
223,CASH_OUT,46844677.0,C1527065781,46844677.0,0.0,C1620993935,0.0,46844677.0,1,0
540,CASH_OUT,34297095.0,C1947443919,34297095.0,0.0,C1241262856,66094823.0,100391918.0,1,0
378,CASH_OUT,16878700.0,C1049090003,0.0,0.0,C1034525090,22044264.0,38922964.0,0,0
300,CASH_OUT,6449222.0,C1682304169,16060400.0,9611178.0,C1896235075,14519037.0,20968259.0,0,0
179,CASH_OUT,12560093.0,C1640732144,1155200.0,0.0,C1697472391,0.0,12560093.0,0,0
648,CASH_OUT,100534672.0,C845487324,100534672.0,0.0,C1150675695,22711.0,100557383.0,1,0
327,TRANSFER,32359603.999999996,C2015300902,0.0,0.0,C761175827,45667984.0,78027588.0,0,0
62,TRANSFER,40152935.0,C330207825,40152935.0,0.0,C1825454306,0.0,0.0,1,0
690,TRANSFER,388785315.0,C804681656,388785315.0,0.0,C753327300,0.0,0.0,1,0
686,TRANSFER,13422704.999999998,C1013220847,13422704.999999998,0.0,C1135493559,0.0,0.0,1,0
36,TRANSFER,10305600.0,C383698470,10305600.0,0.0,C761769299,0.0,0.0,1,0
684,CASH_OUT,8108923.0,C1882949544,0.0,0.0,C922676892,15750868.0,23859791.0,0,0
254,CASH_OUT,810182.0,C915471899,0.0,0.0,C635237795,19378979.0,20189161.0,0,0
517,TRANSFER,69918361.0,C735610108,69918361.0,0.0,C1408037662,0.0,0.0,1,0
696,CASH_OUT,34397250.0,C318150552,34397250.0,0.0,C1956659443,0.0,34397250.0,1,0
68,CASH_OUT,1389042.0,C1020850249,1389042.0,0.0,C381876590,0.0,1389042.0,1,0
287,TRANSFER,710945378.0,C1425726290,710945378.0,0.0,C1670108631,0.0,0.0,1,0
357,CASH_OUT,79033243.0,C393707500,79033243.0,0.0,C730262166,238454888.0,317488131.0,1,0
283,CASH_OUT,1900461.0,C662547559,0.0,0.0,C686744534,50182458.0,52082919.0,0,0
402,TRANSFER,23125170.0,C1638295098,0.0,0.0,C1835862315,29287815.000000004,52412985.0,0,0
37,TRANSFER,184200.0,C1032918138,184200.0,0.0,C34257403,0.0,0.0,1,0
13,CASH_OUT,3727644.0,C80977804,6056600.0,2328956.0,C622609024,225513888.0,189719563.0,0,0
306,CASH_OUT,240426.00000000003,C776231291,5909300.0,5668874.0,C1239248847,121155084.00000001,121395510.00000001,0,0
162,CASH_OUT,20545151.0,C769306454,1220600.0,0.0,C1954434119,17846172.0,38391323.0,0,0
612,CASH_OUT,1115545.0,C1770361115,1115545.0,0.0,C526028117,120879184.00000001,121994729.0,1,0
334,CASH_OUT,6239720.0,C295893433,3973900.0,0.0,C1125175634,91070717.0,97310437.0,0,0
304,CASH_OUT,27820511.0,C568042561,0.0,0.0,C1324153694,176038059.0,203858569.0,0,0
276,CASH_OUT,9241562.0,C533414188,1208400.0,0.0,C888882418,112035176.0,121276737.99999999,0,0
375,CASH_OUT,183642201.0,C1198712740,0.0,0.0,C2113852403,372174168.0,555816369.0,0,0
184,CASH_OUT,7348680.0,C1886191658,7348680.0,0.0,C301912677,47679597.0,55028276.0,1,0
236,CASH_OUT,18891444.0,C1539212053,0.0,0.0,C1175654888,25066327.0,39085535.0,0,0
249,CASH_OUT,14881946.0,C1964002258,210300.0,0.0,C811893602,0.0,14881946.0,0,0
161,CASH_OUT,24683558.0,C1042656189,18016800.0,0.0,C1173211705,0.0,24683558.0,0,0
404,CASH_OUT,13814915.0,C1212244472,0.0,0.0,C1840610399,118212995.0,132027910.00000001,0,0
297,TRANSFER,5746642.0,C327529413,5746642.0,0.0,C1312651725,0.0,0.0,1,0
515,CASH_OUT,12446549.0,C293831245,12446549.0,0.0,C100500839,0.0,12446549.0,1,0
367,TRANSFER,90248391.0,C757385548,90248391.0,0.0,C150262836,0.0,0.0,1,0
276,CASH_OUT,5030435.0,C2115744662,2143300.0,0.0,C2006256569,30611256.0,35641691.0,0,0
392,CASH_OUT,9200122.0,C448834198,9200122.0,0.0,C332333924,32918015.999999996,42118138.0,1,0
701,TRANSFER,7458107.000000001,C841535427,7458107.000000001,0.0,C1628153778,0.0,0.0,1,0
89,TRANSFER,76663182.0,C112075481,76663182.0,0.0,C1906745138,0.0,0.0,1,0
351,TRANSFER,977255935.0,C417981063,977255935.0,0.0,C1176673721,0.0,0.0,1,0
254,CASH_OUT,38537304.0,C670143237,0.0,0.0,C1607909534,129220809.00000001,167758113.0,0,0
498,CASH_OUT,9506486.0,C1633870313,9506486.0,0.0,C623604516,26123549.0,35630035.0,1,0
726,CASH_OUT,153947457.0,C929950007,153947457.0,0.0,C1800726477,13724540.0,167671997.0,1,0
484,TRANSFER,6769241.0,C1373191789,6769241.0,0.0,C542398643,0.0,0.0,1,0
516,CASH_OUT,84813457.0,C2033187907,84813457.0,0.0,C1230670919,21120633.0,105934089.99999999,1,0
191,TRANSFER,7440258.0,C1391304250,1594210.0,0.0,C928005698,39583598.0,47023855.0,0,0
242,CASH_OUT,42817470.0,C992121519,42817470.0,0.0,C1759643830,6374681.0,49192152.0,1,0
450,CASH_OUT,922851410.0,C616477106,922851410.0,0.0,C1405637035,108837740.99999999,1031689151.0,1,0
359,CASH_OUT,12263934.0,C2124143230,12263934.0,0.0,C1974637471,97945317.0,110209251.0,1,0
258,TRANSFER,6069331.0,C1786410792,0.0,0.0,C443724192,67916404.0,73985734.0,0,0
215,TRANSFER,4505305.0,C1832009183,4505305.0,0.0,C1888133010,0.0,0.0,1,0
210,CASH_OUT,28720637.0,C758909241,17803846.0,0.0,C1423507503,47169815.0,75890452.0,0,0
619,TRANSFER,41897100.0,C857807998,41897100.0,0.0,C1174958725,0.0,0.0,1,0
236,CASH_OUT,29856874.0,C857220947,2999800.0,0.0,C328818635,0.0,29856874.0,0,0
149,CASH_OUT,286085243.0,C1729277361,286085243.0,0.0,C180584877,8378478.0,294463721.0,1,0
70,CASH_OUT,26676678.000000004,C862440440,26676678.000000004,0.0,C167070759,0.0,26676678.000000004,1,0
307,CASH_OUT,4257700.0,C840773987,0.0,0.0,C1053465140,30078228.000000004,34335928.0,0,0
570,TRANSFER,292585958.0,C382312588,292585958.0,0.0,C114627668,0.0,0.0,1,0
207,CASH_OUT,25452609.0,C1615556699,0.0,0.0,C1669516046,882665913.0000001,908118522.0000001,0,0
205,TRANSFER,29952040.000000004,C233553730,6219349.0,0.0,C1405220014,211204406.0,241156446.0,0,0
7,CASH_OUT,13948410.0,C1139386530,0.0,0.0,C1354952534,61589719.99999999,75538130.0,0,0
529,CASH_OUT,177315132.0,C1093594459,177315132.0,0.0,C50284383,77520368.0,254835499.00000003,1,0
155,CASH_OUT,48158888.0,C1364024004,6144900.0,0.0,C632182529,0.0,48158888.0,0,0
250,TRANSFER,134300208.0,C1100582606,134300208.0,134300208.0,C1147517658,0.0,0.0,1,1
404,CASH_OUT,25267717.0,C1316809436,107600.0,0.0,C1948286638,61629409.0,86897125.0,0,0
410,TRANSFER,12420204.0,C1578453686,12420204.0,0.0,C1733479449,0.0,0.0,1,0
493,CASH_OUT,5322530.0,C1705205720,13869400.0,8546870.0,C45059119,0.0,5322530.0,0,0
323,TRANSFER,54886662.0,C1611420106,0.0,0.0,C1765731372,214211861.0,269098523.0,0,0
259,TRANSFER,7483637.0,C537341582,0.0,0.0,C1669577717,234584470.00000003,242068106.99999997,0,0
44,CASH_OUT,5987589.0,C1347331141,4047000.0,0.0,C551505628,367442529.0,397739009.0,0,0
221,TRANSFER,68417446.0,C767035250,68417446.0,0.0,C870958103,0.0,0.0,1,0
397,CASH_OUT,29623319.0,C2035933168,0.0,0.0,C810578632,58539281.00000001,88162600.0,0,0
625,TRANSFER,104030344.0,C1802530107,104030344.0,0.0,C84195630,0.0,0.0,1,0
671,CASH_OUT,18873121.0,C1456949196,18873121.0,0.0,C1275666742,59115411.0,77988532.0,1,0
226,CASH_OUT,4613177.0,C1416349908,49500.0,0.0,C2000726650,9502396.0,55871322.0,0,0
251,TRANSFER,269352061.0,C2141912199,269352061.0,0.0,C598875397,0.0,0.0,1,0
253,CASH_OUT,4920250.0,C122812207,0.0,0.0,C271023213,594693356.0,599613606.0,0,0
307,CASH_OUT,8202032.000000001,C1892583728,3021700.0,0.0,C84573527,9966588.0,18168620.0,0,0
605,TRANSFER,201128535.0,C11988213,201128535.0,0.0,C952860691,0.0,0.0,1,0
529,TRANSFER,167915456.0,C1973530723,167915456.0,0.0,C689231463,0.0,0.0,1,0
325,CASH_OUT,17520507.0,C1117641092,2620200.0,0.0,C575735096,10366750.0,27887257.0,0,0
399,CASH_OUT,7771039.999999999,C690969509,7771039.999999999,0.0,C1523557746,1118143526.0,1125914567.0,1,0
347,CASH_OUT,23968262.0,C2012347383,25925000.0,1956738.0,C1454954260,0.0,23968262.0,0,0
673,TRANSFER,14506724.0,C779070878,14506724.0,0.0,C286939302,0.0,0.0,1,0
12,CASH_OUT,15923150.0,C404116128,724462.0,0.0,C1080503306,22538495.0,52569373.0,0,0
231,TRANSFER,107141257.0,C1153335310,0.0,0.0,C1020613921,1103769166.0,1210910423.0,0,0
11,CASH_OUT,18462053.0,C1722188056,0.0,0.0,C986297172,33597952.0,7364375.999999999,0,0
586,CASH_OUT,1000000000.0,C701712936,1000000000.0,0.0,C704752055,0.0,1000000000.0,1,0
220,TRANSFER,28537659.999999996,C819453413,28537659.999999996,0.0,C1547058587,0.0,0.0,1,0
601,TRANSFER,105424429.0,C1474454143,105424429.0,0.0,C2096107271,0.0,0.0,1,0
281,CASH_OUT,16874232.0,C2012311262,0.0,0.0,C1971175119,318924929.0,335799161.0,0,0
44,CASH_OUT,75303171.0,C1557058323,0.0,0.0,C573935481,81691686.0,156994858.0,0,0
230,CASH_OUT,15093863.0,C349610232,0.0,0.0,C1903961597,51785766.0,66879628.0,0,0
355,CASH_OUT,3681066.0000000005,C1572683307,3067500.0,0.0,C883144388,7645225.0,11326291.0,0,0
233,CASH_OUT,9238533.0,C711358528,15774200.0,6535667.0,C768880668,6762486.0,16001020.000000002,0,0
207,TRANSFER,27104699.0,C1800408737,0.0,0.0,C500761242,236946875.0,264051574.00000003,0,0
565,CASH_OUT,6881653.999999999,C1097681797,10973400.0,4091746.0,C1700461769,20461189.0,27342843.0,0,0
188,CASH_OUT,577770665.0,C1812401668,577770665.0,0.0,C1367015586,0.0,577770665.0,1,0
681,CASH_OUT,43185389.0,C1755302508,9464300.0,0.0,C1932564384,0.0,43185389.0,0,0
356,TRANSFER,332084507.0,C680018191,0.0,0.0,C423583818,781040884.0,1113125391.0,0,0
463,CASH_OUT,116827413.99999999,C383746092,116827413.99999999,0.0,C794646915,0.0,116827413.99999999,1,0
249,CASH_OUT,19757162.0,C1415275019,10172579.0,0.0,C366403858,34204937.0,53962099.0,0,0
162,CASH_OUT,1658645.0,C2083802541,3646100.0,1987455.0,C924883902,7493553.0,9152197.0,0,0
14,CASH_OUT,23065952.0,C1335510482,0.0,0.0,C2049646607,25929149.0,55133069.99999999,0,0
242,CASH_OUT,50998531.0,C1144385106,50998531.0,0.0,C2013070624,0.0,50998531.0,1,0
657,TRANSFER,4142890.0,C1550289532,4142890.0,0.0,C1640654311,0.0,0.0,1,0
404,CASH_OUT,4764738.0,C1642498792,10599600.0,5834862.0,C1881241706,260189066.0,264953804.99999997,0,0
311,CASH_OUT,655808793.0,C89412579,655808793.0,0.0,C733817123,0.0,655808793.0,1,0
149,CASH_OUT,86140683.0,C244418902,86140683.0,0.0,C1872196255,828387129.0,914527811.9999999,1,0
383,TRANSFER,410494270.0,C827588953,410494270.0,0.0,C878693982,0.0,0.0,1,0
278,TRANSFER,24058040.0,C338881900,24058040.0,0.0,C738144053,0.0,0.0,1,0
736,CASH_OUT,17291556.0,C962323728,17291556.0,0.0,C1193568854,767450870.0,784742427.0,1,0
180,CASH_OUT,64569205.00000001,C460445859,189600.0,0.0,C1682278152,30149070.0,94718275.0,0,0
636,CASH_OUT,145583954.0,C487085645,145583954.0,0.0,C576388440,14969853.0,160553807.0,1,0
38,CASH_OUT,12734247.0,C555099191,44238700.0,31504453.000000004,C1529790786,260176398.0,272910645.0,0,0
49,TRANSFER,102112967.0,C1545338291,102112967.0,0.0,C372035143,0.0,0.0,1,0
163,TRANSFER,11138149.0,C1746317726,0.0,0.0,C356056007,21318924.0,32457073.0,0,0
15,CASH_OUT,19456790.0,C1444306353,0.0,0.0,C97715703,27898511.0,47355302.0,0,0
364,CASH_OUT,311688941.0,C1369312276,311688941.0,0.0,C584026670,22621851.0,334310792.0,1,0
279,CASH_OUT,29566819.0,C1852059259,0.0,0.0,C4310991,170897468.0,200464287.0,0,0
295,TRANSFER,16275690.0,C1722305169,16275690.0,0.0,C782178061,0.0,0.0,1,0
212,CASH_OUT,10549100.0,C2112117314,0.0,0.0,C1979528306,62738299.0,73287399.0,0,0
671,CASH_OUT,6150506.0,C1939346378,6150506.0,0.0,C551669162,28747907.0,34898413.0,1,0
227,TRANSFER,11963665.0,C803523134,0.0,0.0,C675358222,126589811.00000001,138553477.0,0,0
326,CASH_OUT,47807824.0,C939398813,47807824.0,0.0,C274347857,0.0,47807824.0,1,0
47,TRANSFER,15601124.0,C1496997212,15601124.0,0.0,C1588957214,0.0,0.0,1,0
467,TRANSFER,63694202.0,C747042147,63694202.0,0.0,C310235538,0.0,0.0,1,0
708,TRANSFER,173552550.0,C944432695,173552550.0,0.0,C1069174246,0.0,0.0,1,0
15,CASH_OUT,29078828.999999996,C1554118215,0.0,0.0,C1551945522,143543018.0,172621846.0,0,0
14,CASH_OUT,36505863.0,C1557583801,13600.0,0.0,C1628156445,4843159.0,1060206.0,0,0
44,CASH_OUT,164981897.0,C2052172437,164981897.0,0.0,C1401780750,56070468.00000001,221052364.0,1,0
234,CASH_OUT,8145008.0,C36005767,2141100.0,0.0,C1272860594,0.0,8145008.0,0,0
90,CASH_OUT,26674642.0,C1311443000,26674642.0,0.0,C1414013313,443393176.99999994,470067819.00000006,1,0
148,TRANSFER,67756322.0,C380436221,67756322.0,0.0,C390478316,0.0,0.0,1,0
37,CASH_OUT,7780983.0,C761949100,2107500.0,0.0,C1054509610,256001745.00000003,263782727.99999997,0,0
171,CASH_OUT,650129636.0,C1026263737,650129636.0,0.0,C45760834,0.0,650129636.0,1,0
156,CASH_OUT,4924554.0,C1517532794,99015900.0,94091346.0,C122559076,30748713.0,35673267.0,0,0
96,TRANSFER,826776050.0,C997276166,826776050.0,0.0,C1246358574,0.0,0.0,1,0
250,CASH_OUT,1000000000.0,C1321526330,1000000000.0,0.0,C120368346,164076193.0,1164076193.0,1,0
536,TRANSFER,84421381.0,C219417445,84421381.0,0.0,C391747525,0.0,0.0,1,0
332,CASH_OUT,6459424.0,C1692956877,776900.0,0.0,C1213703187,99017818.0,105477242.0,0,0
211,CASH_OUT,16745378.0,C443277889,75200.0,0.0,C238057751,13063319.0,29808696.999999996,0,0
260,CASH_OUT,24357283.0,C1298204902,20191900.0,0.0,C182647930,2564776.0,26922059.000000004,0,0
614,CASH_OUT,181220.0,C72853614,54736104.0,54554884.0,C1419559375,2050899.0000000002,2232120.0,0,0
17,CASH_OUT,9781997.0,C1701857295,2149900.0,0.0,C216081754,0.0,9781997.0,0,0
462,TRANSFER,4619090.0,C2067653411,4619090.0,0.0,C1402116137,0.0,0.0,1,0
378,CASH_OUT,19330545.0,C668967814,9088600.0,0.0,C391531987,60191689.0,79522234.0,0,0
184,CASH_OUT,38468585.0,C2138825072,1612600.0,0.0,C1536811953,0.0,38468585.0,0,0
69,TRANSFER,1977671.0,C1567288795,1977671.0,0.0,C1978402788,0.0,0.0,1,0
374,CASH_OUT,38994956.0,C2022315104,1912823.0,0.0,C722286747,462081618.0,501076574.0,0,0
421,CASH_OUT,20702145.0,C694763247,20702145.0,0.0,C1770009220,0.0,20702145.0,1,0
208,CASH_OUT,20135542.0,C1573346626,69885200.0,49749658.0,C1140849581,30939984.999999996,51075527.0,0,0
209,TRANSFER,15743335.999999998,C542657264,74700.0,0.0,C1269343430,16295418.0,32038753.999999996,0,0
346,CASH_OUT,20022881.0,C1309591400,0.0,0.0,C1218466988,92721853.0,112744735.00000001,0,0
55,CASH_OUT,85455085.0,C1410522707,85455085.0,0.0,C880907246,18680848.0,104135933.0,1,0
400,TRANSFER,5111300.0,C109032105,5111300.0,0.0,C1072918822,0.0,0.0,1,0
11,CASH_OUT,27674539.0,C1245401843,4367665.0,0.0,C1928995349,89282423.0,116956962.00000001,0,0
616,TRANSFER,126565644.0,C782995006,126565644.0,0.0,C1783458447,0.0,0.0,1,0
726,TRANSFER,221643725.0,C407411386,221643725.0,0.0,C2112724407,0.0,0.0,1,0
642,TRANSFER,33066502.0,C858235429,33066502.0,0.0,C1542396636,0.0,0.0,1,0
632,CASH_OUT,40734784.0,C1732833995,40734784.0,0.0,C80156835,324756678.0,365491462.0,1,0
356,CASH_OUT,15305063.0,C292801221,2622046.0,0.0,C363196162,24578091.0,39883153.0,0,0
371,CASH_OUT,17432494.0,C1392000851,17432494.0,0.0,C1530402774,22669463.0,40101957.0,1,0
299,CASH_OUT,24241793.0,C663486969,62400.0,0.0,C627418842,22434732.0,46676525.0,0,0
638,TRANSFER,34511600.0,C1604322396,34511600.0,0.0,C1515434916,0.0,0.0,1,0
11,CASH_OUT,17633091.0,C117774562,0.0,0.0,C1538961175,198364986.0,215998075.99999997,0,0
72,TRANSFER,294778387.0,C1641673590,294778387.0,0.0,C227659861,0.0,0.0,1,0
434,TRANSFER,415298710.0,C1273725199,415298710.0,0.0,C357948041,0.0,0.0,1,0
476,TRANSFER,46859979.0,C1023402674,46859979.0,0.0,C1914393339,0.0,0.0,1,0
465,CASH_OUT,176006157.0,C1907027988,176006157.0,0.0,C1368065448,14230544.0,190236702.0,1,0
1,TRANSFER,2012800.0,C137533655,2012800.0,0.0,C1848415041,0.0,0.0,1,0
271,TRANSFER,6431946.0,C444350674,6431946.0,0.0,C915237822,0.0,0.0,1,0
512,TRANSFER,899162583.0,C1466563113,899162583.0,0.0,C1693955122,0.0,0.0,1,0
276,CASH_OUT,224611852.99999997,C1825605932,224611852.99999997,0.0,C822066250,0.0,224611852.99999997,1,0
393,CASH_OUT,5843668.0,C1076034957,0.0,0.0,C1235005100,99690836.0,105534504.0,0,0
154,CASH_OUT,35101889.0,C1873071423,0.0,0.0,C1248307314,85127757.0,120229646.0,0,0
351,CASH_OUT,26161663.0,C606529217,196100.0,0.0,C1928545769,0.0,26161663.0,0,0
222,TRANSFER,3575912.0000000005,C1139136882,3575912.0000000005,0.0,C1587529790,0.0,0.0,1,0
358,CASH_OUT,17351841.0,C1007292309,10603500.0,0.0,C1128041097,473832233.0,491184074.0,0,0
322,CASH_OUT,14133469.0,C352539864,0.0,0.0,C274054575,64389843.99999999,78523314.0,0,0
345,CASH_OUT,16627116.0,C656954866,16627116.0,0.0,C1289924528,97153425.0,113780542.0,1,0
399,CASH_OUT,11483512.0,C1846002076,3946200.0,0.0,C442147972,65286998.0,76770510.0,0,0
424,TRANSFER,134626461.0,C1816888178,134626461.0,0.0,C462103796,0.0,0.0,1,0
20,CASH_OUT,9498551.0,C1357250445,0.0,0.0,C611581099,10183871.0,473831.00000000006,0,0
182,CASH_OUT,38383134.0,C1195654187,0.0,0.0,C2002098212,88607600.0,126990735.00000001,0,0
683,TRANSFER,654534616.0,C2078436803,654534616.0,0.0,C653053938,0.0,0.0,1,0
18,CASH_OUT,2065203.0,C857442776,29007811.0,26942608.0,C252479733,34169929.0,36235132.0,0,0
583,TRANSFER,176438911.0,C108276530,176438911.0,0.0,C28074896,0.0,0.0,1,0
569,TRANSFER,2211799.0,C862057815,2211799.0,0.0,C1962362775,0.0,0.0,1,0
96,TRANSFER,1000000000.0,C2037845109,1826776050.0,826776050.0,C666339947,0.0,0.0,1,0
590,CASH_OUT,16055964.000000002,C2136861780,2738100.0,0.0,C226267634,0.0,16055964.000000002,0,0
48,TRANSFER,14726701.0,C1261933788,14726701.0,0.0,C1058127621,0.0,0.0,1,0
337,TRANSFER,8874863.0,C1144789769,8874863.0,0.0,C655242288,0.0,0.0,1,0
186,CASH_OUT,29160552.0,C60700933,0.0,0.0,C521918722,63429056.00000001,149670591.0,0,0
372,CASH_OUT,29917282.0,C744892229,29917282.0,0.0,C348424579,4563300.0,26986444.0,1,0
70,CASH_OUT,103678941.0,C32861099,103678941.0,0.0,C1594778194,52331563.0,156010504.0,1,0
19,CASH_OUT,35132099.0,C270268150,0.0,0.0,C1432083914,217828485.0,252960584.0,0,0
206,TRANSFER,26804920.0,C1280311860,0.0,0.0,C385634937,146088977.0,172893896.0,0,0
533,TRANSFER,49597784.0,C1851117784,49597784.0,0.0,C705045817,0.0,0.0,1,0
178,CASH_OUT,7260139.0,C1948506783,0.0,0.0,C941703694,32346484.999999996,39606624.0,0,0
370,CASH_OUT,27741952.0,C1223102884,1211400.0,0.0,C319678137,112851069.0,140593021.0,0,0
18,CASH_OUT,4164607.0,C80101031,0.0,0.0,C85730286,29346670.0,44383172.0,0,0
379,CASH_OUT,8340346.000000001,C965684955,29000.0,0.0,C2050970652,0.0,8340346.000000001,0,0
601,CASH_OUT,41497348.0,C25184874,41497348.0,0.0,C1641312686,33130586.0,74627934.0,1,0
541,CASH_OUT,551259516.0,C1173792039,551259516.0,0.0,C1068264990,20158165.0,571417682.0,1,0
179,CASH_OUT,4846389.0,C174723132,1078500.0,0.0,C978413848,24546634.0,29393023.0,0,0
378,CASH_OUT,6076953.0,C2081152281,0.0,0.0,C1208103686,171132552.0,177209505.0,0,0
402,TRANSFER,14359289.000000002,C283218785,14359289.000000002,0.0,C1008131550,0.0,0.0,1,0
741,TRANSFER,1000000000.0,C88849251,2567454789.0,1567454789.0,C1939028448,0.0,0.0,1,0
605,TRANSFER,22221327.0,C1789325014,22221327.0,0.0,C1793547874,0.0,0.0,1,0
393,CASH_OUT,36485808.0,C1600916968,1129800.0,0.0,C1881987737,0.0,36485808.0,0,0
212,CASH_OUT,364098371.0,C1978111036,364098371.0,0.0,C105806122,40952787.0,405051158.0,1,0
403,CASH_OUT,13078465.0,C881037666,609700.0,0.0,C1766053550,5814863.0,18893328.0,0,0
424,CASH_OUT,31369744.0,C624146963,31369744.0,0.0,C2012667225,0.0,31369744.0,1,0
18,CASH_OUT,3360475.0,C258036486,993100.0,0.0,C369252352,43576020.0,90835606.0,0,0
726,CASH_OUT,31688294.0,C586226957,31688294.0,0.0,C962253473,104900893.0,136589186.0,1,0
262,CASH_OUT,201679084.0,C1267813082,201679084.0,0.0,C1805553546,0.0,201679084.0,1,0
505,TRANSFER,74515683.0,C2129553279,74515683.0,0.0,C1601194258,0.0,0.0,1,0
633,TRANSFER,412885375.0,C1152970909,412885375.0,0.0,C648717098,0.0,0.0,1,0
348,CASH_OUT,11448336.0,C923182239,4074300.0,0.0,C698512926,246860556.0,258308893.00000003,0,0
228,CASH_OUT,16863165.0,C1865528862,4890200.0,0.0,C727394629,0.0,16863165.0,0,0
43,CASH_OUT,14593963.0,C2119410122,7187700.0,0.0,C886178159,3006864.0,17600827.0,0,0
161,CASH_OUT,14487640.0,C980121091,14487640.0,0.0,C2113246492,17044327.0,31531965.999999996,1,0
540,CASH_OUT,370734238.0,C633635438,370734238.0,0.0,C1640217168,55861819.99999999,426596058.0,1,0
46,TRANSFER,3501623.0000000005,C397528199,3501623.0000000005,0.0,C1325281003,0.0,0.0,1,0
249,CASH_OUT,36944820.0,C2020495090,36944820.0,0.0,C650699445,0.0,36944820.0,1,0
522,TRANSFER,14690838.0,C2104935185,14690838.0,0.0,C1426723471,0.0,0.0,1,0
502,CASH_OUT,167306607.0,C386160700,167306607.0,0.0,C1099214627,368038406.0,535345013.0,1,0
652,CASH_OUT,74012495.0,C1454952860,74012495.0,0.0,C71447859,138286366.0,212298862.0,1,0
665,TRANSFER,4081972.0,C1550949725,4081972.0,0.0,C1977996948,0.0,0.0,1,0
18,CASH_OUT,4875961.0,C1087677889,0.0,0.0,C322517787,21537718.0,26413680.0,0,0
